# Les lignes C, R, G ou B etait < ou = 20 ont ete effacees
Sensor,date,,,time,,,latitude,longitude,altitude,Satellite,Humidity,T (_C),colorTem,lux,???,???,R,G,B,clear,tail,MSI,SLI,
S3,2020,04,18,22,15,57,45.412895,-71.866959,280.299990,11,38.60,10.10,60.00,50.40,1824,0.318122,7,4,2,14,UE
S4,2020,04,18,22,15,58,45.412895,-71.866951,280.600010,11,38.60,10.10,60.00,50.40,1623,0.636243,21,10,6,37,UE
S5,2020,04,18,22,15,59,45.412895,-71.866951,280.600010,11,38.60,10.10,60.00,50.40,2668,0.477183,5,4,2,11,UE
S6,2020,04,18,22,16,00,45.412895,-71.866951,280.700010,11,38.60,10.10,60.00,50.40,3875,0.477183,3,4,2,6,UE
S1,2020,04,18,22,16,01,45.412895,-71.866951,280.700010,11,38.60,10.10,60.00,100.80,1789,0.715774,21,12,4,42,UE
S2,2020,04,18,22,16,03,45.412895,-71.866951,280.799990,11,38.60,10.10,60.00,100.80,1761,1.511078,101,43,21,166,UE
S3,2020,04,18,22,16,04,45.412895,-71.866943,280.799990,11,38.60,10.00,60.00,100.80,2365,0.556713,20,13,9,36,UE
S4,2020,04,18,22,16,05,45.412895,-71.866943,280.799990,11,38.60,10.00,60.00,100.80,1631,0.795304,44,22,13,78,UE
S5,2020,04,18,22,16,06,45.412891,-71.866943,280.799990,11,38.60,10.10,60.00,100.80,4633,0.795304,19,17,14,48,UE
S6,2020,04,18,22,16,08,45.412891,-71.866943,280.899990,11,38.60,10.10,60.00,100.80,2361,0.000000,6,3,4,12,UE
S1,2020,04,18,22,16,09,45.412891,-71.866936,281.399990,11,38.60,10.00,60.00,153.60,1631,0.991645,57,28,9,106,UE
S2,2020,04,18,22,16,10,45.412891,-71.866936,282.600010,11,38.60,10.00,60.00,153.60,1629,2.348633,184,85,40,313,UE
S3,2020,04,18,22,16,11,45.412888,-71.866936,284.100010,11,38.60,10.00,60.00,153.60,1981,1.826714,81,50,24,143,UE
S4,2020,04,18,22,16,13,45.412884,-71.866928,285.600010,11,38.60,10.00,60.00,153.60,1645,0.574110,56,26,16,97,UE
S5,2020,04,18,22,16,14,45.412880,-71.866928,286.399990,11,38.60,10.00,60.00,153.60,1710,0.156576,17,9,7,29,UE
S6,2020,04,18,22,16,16,45.412876,-71.866920,287.299990,11,38.60,10.00,60.00,153.60,1625,0.626302,43,21,9,74,UE
S1,2020,04,18,22,16,17,45.412872,-71.866928,287.299990,11,38.70,10.00,60.00,614.40,1687,1.056885,212,112,36,388,UE
S2,2020,04,18,22,16,19,45.412872,-71.866936,287.200010,11,38.70,10.00,60.00,614.40,1655,5.297472,1787,802,381,2986,OK
S3,2020,04,18,22,16,21,45.412876,-71.866943,286.899990,11,38.60,9.90,60.00,614.40,1887,0.521918,150,85,61,241,UE
S4,2020,04,18,22,16,24,45.412880,-71.866951,286.500000,11,38.70,9.90,60.00,614.40,1956,1.448323,441,252,195,762,OK
S5,2020,04,18,22,16,26,45.412884,-71.866959,286.700010,11,38.70,9.90,60.00,614.40,1684,0.365343,126,66,47,206,UE
S6,2020,04,18,22,16,29,45.412888,-71.866959,287.100010,11,38.70,9.90,60.00,614.40,1652,0.730686,190,97,48,324,UE
S1,2020,04,18,22,16,31,45.412899,-71.866959,288.000000,11,38.70,9.90,60.00,614.40,1692,4.266683,846,449,145,1555,OK
S2,2020,04,18,22,16,33,45.412907,-71.866959,288.399990,11,38.70,9.80,60.00,614.40,1683,4.945177,1691,739,325,2845,OK
S3,2020,04,18,22,16,36,45.412926,-71.866959,287.600010,11,38.70,9.80,60.00,614.40,1988,0.600206,134,80,50,246,UE
S4,2020,04,18,22,16,38,45.412949,-71.866974,287.000000,11,38.80,9.80,60.00,614.40,2364,0.939453,247,153,122,429,OK
S5,2020,04,18,22,16,41,45.412998,-71.866974,286.299990,11,38.80,9.80,60.00,614.40,1639,0.456679,156,79,52,276,UE
S6,2020,04,18,22,16,43,45.413033,-71.866974,285.399990,11,38.80,9.80,60.00,614.40,4076,0.130480,24,19,16,45,UE
S1,2020,04,18,22,16,46,45.413097,-71.866982,285.399990,11,38.80,9.70,60.00,614.40,4034,0.039144,6,5,4,14,UE
S2,2020,04,18,22,16,48,45.413136,-71.866989,282.500000,12,38.80,9.80,60.00,614.40,1771,0.521918,146,80,52,267,UE
S3,2020,04,18,22,16,51,45.413170,-71.866997,280.600010,12,38.80,9.70,60.00,614.40,1842,0.743734,201,113,76,368,UE
S4,2020,04,18,22,16,53,45.413227,-71.867020,279.000000,12,38.80,9.70,60.00,614.40,2093,0.704590,227,132,109,377,OK
S5,2020,04,18,22,16,56,45.413269,-71.867035,277.100010,12,38.80,9.70,60.00,614.40,4182,0.469727,67,58,46,155,UE
S6,2020,04,18,22,16,58,45.413338,-71.867050,274.200010,12,38.90,9.70,60.00,614.40,3819,0.104384,25,18,16,42,UE
S1,2020,04,18,22,17,00,45.413376,-71.867050,272.600010,12,38.90,9.70,60.00,614.40,2428,0.013048,7,4,4,12,UE
S2,2020,04,18,22,17,03,45.413425,-71.867027,269.600010,11,38.80,9.60,60.00,614.40,1909,0.274007,85,48,37,147,UE
S3,2020,04,18,22,17,05,45.413456,-71.866989,268.700010,12,38.80,9.60,60.00,614.40,1629,0.521918,265,129,105,452,OK
S4,2020,04,18,22,17,08,45.413490,-71.866928,269.700010,12,38.90,9.60,60.00,614.40,1670,0.260959,134,63,48,214,UE
S5,2020,04,18,22,17,10,45.413525,-71.866852,270.500000,12,38.90,9.60,60.00,614.40,2843,0.978597,206,141,110,432,OK
S6,2020,04,18,22,17,13,45.413559,-71.866699,271.299990,12,38.90,9.60,60.00,614.40,3030,0.065240,16,11,9,30,UE
S1,2020,04,18,22,17,15,45.413597,-71.866600,272.700010,12,38.90,9.50,60.00,614.40,3499,0.026096,5,4,3,10,UE
S2,2020,04,18,22,17,18,45.413639,-71.866478,273.399990,12,38.90,9.50,60.00,614.40,2700,0.822021,234,148,128,419,OK
S3,2020,04,18,22,17,20,45.413712,-71.866272,275.399990,12,38.90,9.50,60.00,614.40,2718,0.260959,64,42,34,113,UE
S4,2020,04,18,22,17,23,45.413750,-71.866196,276.399990,12,38.90,9.50,60.00,614.40,2382,1.396132,931,374,247,1482,OK
S5,2020,04,18,22,17,25,45.413818,-71.866127,279.600010,12,38.90,9.50,60.00,614.40,1672,3.301134,1396,641,417,2337,OK
S6,2020,04,18,22,17,27,45.413898,-71.866127,279.600010,11,38.90,9.50,60.00,614.40,2089,0.247911,65,39,28,118,UE
S1,2020,04,18,22,17,30,45.414017,-71.866219,276.799990,12,38.90,9.40,60.00,614.40,7857,0.378391,29,42,37,107,UE
S2,2020,04,18,22,17,32,45.414101,-71.866272,276.500000,12,38.90,9.40,60.00,614.40,3530,1.069933,178,139,108,410,OK
S3,2020,04,18,22,17,35,45.414230,-71.866341,276.500000,12,38.90,9.40,60.00,614.40,1658,0.482775,163,84,58,284,UE
S4,2020,04,18,22,17,37,45.414333,-71.866379,283.299990,12,38.90,9.40,60.00,614.40,1679,0.326199,155,72,52,248,UE
S5,2020,04,18,22,17,40,45.414433,-71.866386,282.899990,12,38.90,9.40,60.00,614.40,2770,0.052192,16,10,9,23,UE
S6,2020,04,18,22,17,42,45.414558,-71.866417,284.200010,12,38.90,9.40,60.00,614.40,1621,0.417535,188,92,70,317,UE
S1,2020,04,18,22,17,45,45.414639,-71.866417,284.000000,12,38.90,9.40,60.00,614.40,2262,8.154975,5462,2269,1615,8708,OK
S2,2020,04,18,22,17,47,45.414749,-71.866417,283.200010,12,38.80,9.30,60.00,614.40,2615,4.371067,3408,1378,1002,5614,OK
S3,2020,04,18,22,17,49,45.414833,-71.866409,280.100010,12,38.80,9.30,60.00,614.40,2094,0.548014,142,85,62,265,UE
S4,2020,04,18,22,17,52,45.414959,-71.866409,278.700010,12,38.80,9.30,60.00,614.40,1883,3.366374,1667,710,438,2777,OK
S5,2020,04,18,22,17,54,45.415039,-71.866417,278.399990,12,38.90,9.30,60.00,614.40,1634,0.534966,240,122,100,434,OK
S6,2020,04,18,22,17,57,45.415157,-71.866432,278.399990,12,38.80,9.30,60.00,614.40,1792,0.130480,42,23,17,72,UE
S1,2020,04,18,22,17,59,45.415234,-71.866432,277.700010,12,38.80,9.20,60.00,614.40,2610,0.026096,6,4,3,11,UE
S2,2020,04,18,22,18,02,45.415356,-71.866447,277.000000,12,38.90,9.30,60.00,614.40,2034,0.169623,104,44,30,166,UE
S3,2020,04,18,22,18,04,45.415440,-71.866455,276.600010,12,38.80,9.20,60.00,614.40,1837,0.404487,155,85,71,238,UE
S4,2020,04,18,22,18,07,45.415531,-71.866463,277.200010,12,38.80,9.20,60.00,614.40,1638,0.365343,175,84,65,279,UE
S5,2020,04,18,22,18,09,45.415661,-71.866470,278.200010,12,38.80,9.20,60.00,614.40,2491,0.495822,128,81,65,219,UE
S6,2020,04,18,22,18,11,45.415745,-71.866478,278.399990,12,38.80,9.10,60.00,614.40,2163,0.026096,12,7,6,20,UE
S1,2020,04,18,22,18,14,45.415878,-71.866493,278.600010,12,38.80,9.20,60.00,614.40,2418,0.026096,8,5,4,14,UE
S2,2020,04,18,22,18,16,45.415970,-71.866508,278.500000,12,38.80,9.10,60.00,614.40,1636,0.234863,109,52,38,178,UE
S3,2020,04,18,22,18,19,45.416111,-71.866531,278.799990,12,38.80,9.10,60.00,614.40,1622,0.378391,157,76,54,256,UE
S4,2020,04,18,22,18,21,45.416206,-71.866547,278.700010,12,38.80,9.10,60.00,614.40,1661,0.130480,58,30,24,83,UE
S5,2020,04,18,22,18,24,45.416359,-71.866562,278.700010,12,38.80,9.10,60.00,614.40,2710,0.039144,11,7,6,16,UE
S6,2020,04,18,22,18,26,45.416458,-71.866570,277.299990,12,38.80,9.00,60.00,614.40,1718,0.404487,143,76,58,244,UE
S1,2020,04,18,22,18,29,45.416607,-71.866585,276.399990,12,38.80,9.10,60.00,614.40,1672,9.290147,4245,1972,1396,7057,OK
S2,2020,04,18,22,18,31,45.416702,-71.866585,276.299990,12,38.80,9.10,60.00,614.40,1823,2.948839,1502,660,447,2524,OK
S3,2020,04,18,22,18,34,45.416798,-71.866592,276.100010,12,38.80,9.00,60.00,614.40,2136,0.039144,27,15,15,36,UE
S4,2020,04,18,22,18,36,45.416931,-71.866600,276.000000,12,38.80,9.00,60.00,614.40,5517,0.795925,1728,609,463,2631,OK
S5,2020,04,18,22,18,38,45.417015,-71.866592,275.600010,12,38.80,9.00,60.00,614.40,1627,2.805311,1657,844,791,2749,OK
S6,2020,04,18,22,18,41,45.417130,-71.866562,275.399990,12,38.80,9.00,60.00,614.40,1945,0.782878,527,237,195,827,OK
S1,2020,04,18,22,18,43,45.417210,-71.866531,275.799990,12,38.80,9.00,60.00,614.40,1951,0.039144,18,10,9,30,UE
S2,2020,04,18,22,18,46,45.417328,-71.866478,274.899990,12,38.80,9.00,60.00,614.40,5773,0.013048,87,31,26,127,UE
S3,2020,04,18,22,18,48,45.417427,-71.866432,274.799990,12,38.80,8.90,60.00,614.40,2274,0.026096,10,6,5,16,UE
S4,2020,04,18,22,18,51,45.417587,-71.866364,275.100010,12,38.70,8.90,60.00,614.40,4420,0.052192,519,174,139,765,OK
S5,2020,04,18,22,18,53,45.417698,-71.866295,276.399990,12,38.80,8.90,60.00,614.40,1621,2.322537,1171,588,505,1920,OK
S6,2020,04,18,22,18,56,45.417801,-71.866249,276.500000,12,38.80,8.90,60.00,614.40,1846,0.443631,300,138,117,474,OK
S1,2020,04,18,22,18,58,45.417950,-71.866173,276.500000,12,38.80,8.90,60.00,614.40,1866,0.026096,9,5,4,15,UE
S2,2020,04,18,22,19,01,45.418049,-71.866127,276.799990,12,38.80,8.90,60.00,614.40,3229,0.078288,87,35,28,136,UE
S3,2020,04,18,22,19,03,45.418205,-71.866058,276.600010,13,38.70,8.80,60.00,614.40,1638,0.156576,77,37,29,124,UE
S4,2020,04,18,22,19,05,45.418320,-71.865990,277.299990,13,38.70,8.80,60.00,614.40,2015,13.778646,2366,1484,707,4942,OK
S5,2020,04,18,22,19,08,45.418472,-71.865913,276.700010,13,38.70,8.80,60.00,614.40,1916,0.326199,89,51,36,149,UE
S6,2020,04,18,22,19,10,45.418568,-71.865868,276.100010,13,38.80,8.80,60.00,614.40,2457,0.117432,24,16,11,44,UE
S1,2020,04,18,22,19,13,45.418682,-71.865799,276.100010,13,38.70,8.80,60.00,614.40,2610,0.026096,6,4,3,12,UE
S2,2020,04,18,22,19,15,45.418732,-71.865761,275.700010,13,38.80,8.80,60.00,614.40,2603,3.275038,945,590,509,1514,OK
S3,2020,04,18,22,19,18,45.418758,-71.865677,276.500000,13,38.80,8.70,60.00,614.40,2224,0.913357,273,163,134,466,OK
S4,2020,04,18,22,19,20,45.418736,-71.865540,276.299990,13,38.80,8.80,60.00,614.40,2783,0.874213,217,142,118,334,OK
S5,2020,04,18,22,19,23,45.418701,-71.865417,276.600010,13,38.80,8.70,60.00,614.40,2440,0.626302,137,89,65,273,UE
S6,2020,04,18,22,19,25,45.418655,-71.865219,277.200010,13,38.80,8.70,60.00,614.40,1668,0.626302,210,109,75,365,UE
S1,2020,04,18,22,19,27,45.418640,-71.865089,278.000000,13,38.80,8.70,60.00,614.40,1984,10.895047,2504,1487,954,4620,OK
S2,2020,04,18,22,19,30,45.418663,-71.864906,277.700010,13,38.80,8.70,60.00,614.40,1864,2.022434,1027,444,290,1713,OK
S3,2020,04,18,22,19,32,45.418728,-71.864830,278.000000,13,38.80,8.70,60.00,614.40,1629,0.169623,90,44,37,140,UE
S4,2020,04,18,22,19,35,45.418858,-71.864761,277.899990,13,38.80,8.70,60.00,614.40,2186,0.508870,128,78,58,233,UE
S5,2020,04,18,22,19,37,45.418953,-71.864723,276.700010,12,38.80,8.60,60.00,614.40,3156,1.278700,183,146,99,410,UE
S6,2020,04,18,22,19,40,45.419102,-71.864655,275.700010,12,38.80,8.60,60.00,614.40,3826,0.091336,14,12,9,29,UE
S1,2020,04,18,22,19,42,45.419201,-71.864601,273.899990,13,38.80,8.60,60.00,614.40,2610,0.026096,6,4,3,11,UE
S2,2020,04,18,22,19,45,45.419292,-71.864548,273.399990,13,38.80,8.60,60.00,614.40,3021,0.795925,164,115,91,315,UE
S3,2020,04,18,22,19,47,45.419422,-71.864456,274.600010,12,38.80,8.50,60.00,614.40,2268,0.378391,82,52,36,159,UE
S4,2020,04,18,22,19,50,45.419518,-71.864410,273.700010,13,38.80,8.50,60.00,614.40,1976,0.561062,163,94,71,306,UE
S5,2020,04,18,22,19,52,45.419640,-71.864334,270.100010,13,38.70,8.50,60.00,614.40,2227,0.587158,393,164,117,601,OK
S6,2020,04,18,22,19,54,45.419727,-71.864288,269.299990,12,38.80,8.50,60.00,614.40,1896,0.104384,28,16,11,48,UE
S1,2020,04,18,22,19,57,45.419857,-71.864204,268.000000,13,38.80,8.50,60.00,614.40,1866,0.026096,9,5,4,16,UE
S2,2020,04,18,22,19,59,45.419945,-71.864159,266.500000,13,38.80,8.50,60.00,614.40,1846,0.574110,303,133,92,486,UE
S3,2020,04,18,22,20,02,45.420067,-71.864090,266.500000,13,38.80,8.50,60.00,614.40,5945,3.288086,271,342,273,909,OK
S4,2020,04,18,22,20,04,45.420151,-71.864037,263.399990,12,38.80,8.50,60.00,614.40,1696,1.265652,572,261,176,969,OK
S5,2020,04,18,22,20,07,45.420235,-71.863998,261.899990,12,38.80,8.50,60.00,614.40,2077,0.939453,304,176,146,517,OK
S6,2020,04,18,22,20,09,45.420372,-71.863930,259.700010,12,38.80,8.40,60.00,614.40,1642,1.709283,580,295,199,981,OK
S1,2020,04,18,22,20,12,45.420464,-71.863876,258.700010,12,38.80,8.50,60.00,614.40,2539,1.317844,313,202,158,571,OK
S2,2020,04,18,22,20,14,45.420601,-71.863800,256.100010,12,38.80,8.40,60.00,614.40,1625,1.996338,747,373,263,1304,OK
S3,2020,04,18,22,20,16,45.420689,-71.863762,256.299990,12,38.80,8.40,60.00,614.40,4550,1.161268,176,152,127,444,OK
S4,2020,04,18,22,20,19,45.420834,-71.863686,254.899990,13,38.80,8.40,60.00,614.40,1637,1.891954,864,413,309,1439,OK
S5,2020,04,18,22,20,21,45.420933,-71.863663,254.200000,12,38.80,8.40,60.00,614.40,2831,1.056885,287,185,160,566,OK
S6,2020,04,18,22,20,24,45.421085,-71.863663,254.200000,12,38.80,8.40,60.00,614.40,2274,0.091336,30,18,15,50,UE
S1,2020,04,18,22,20,26,45.421177,-71.863678,253.500000,12,38.80,8.30,60.00,614.40,2910,0.026096,9,6,5,18,UE
S2,2020,04,18,22,20,29,45.421299,-71.863701,251.300000,13,38.80,8.40,60.00,614.40,1800,0.587158,213,116,94,349,UE
S3,2020,04,18,22,20,31,45.421360,-71.863724,249.600010,13,38.80,8.30,60.00,614.40,2341,0.835069,198,125,93,405,UE
S4,2020,04,18,22,20,34,45.421417,-71.863739,248.399990,13,38.80,8.30,60.00,614.40,2432,1.056885,611,226,105,951,OK
S5,2020,04,18,22,20,36,45.421528,-71.863777,246.600010,12,38.80,8.30,60.00,614.40,1632,10.529703,2445,1206,413,4309,OK
S6,2020,04,18,22,20,38,45.421619,-71.863823,246.000000,12,38.90,8.30,60.00,614.40,1809,0.195719,117,53,41,189,UE
S1,2020,04,18,22,20,41,45.421768,-71.863892,245.600010,12,38.80,8.30,60.00,614.40,4387,2.492160,3514,1319,1024,5339,OK
S2,2020,04,18,22,20,43,45.421864,-71.863945,245.600010,12,38.90,8.30,60.00,614.40,4370,1.069933,1527,581,463,2443,OK
S3,2020,04,18,22,20,46,45.422005,-71.864014,244.500000,13,38.90,8.30,60.00,614.40,1706,0.326199,123,65,51,207,UE
S4,2020,04,18,22,20,48,45.422100,-71.864075,244.300000,13,38.80,8.20,60.00,614.40,1722,0.260959,90,48,35,147,UE
S5,2020,04,18,22,20,51,45.422230,-71.864166,244.300000,13,38.80,8.20,60.00,614.40,2437,0.247911,63,40,31,111,UE
S6,2020,04,18,22,20,53,45.422310,-71.864250,242.899990,13,38.90,8.20,60.00,614.40,1752,0.234863,72,39,27,124,UE
S1,2020,04,18,22,20,56,45.422375,-71.864304,242.200000,13,38.80,8.20,60.00,614.40,1621,9.564154,3281,1611,1016,5581,OK
S2,2020,04,18,22,20,58,45.422489,-71.864410,241.000000,13,38.90,8.20,60.00,614.40,1704,6.471788,2817,1271,813,4844,OK
S3,2020,04,18,22,21,01,45.422573,-71.864471,240.600010,14,38.90,8.20,60.00,614.40,1924,0.143528,44,25,19,79,UE
S4,2020,04,18,22,21,03,45.422695,-71.864555,240.100010,13,38.80,8.10,60.00,614.40,2131,0.182671,58,34,28,89,UE
S5,2020,04,18,22,21,05,45.422787,-71.864609,240.100010,13,38.90,8.10,60.00,614.40,3406,0.052192,21,13,13,28,UE
S6,2020,04,18,22,21,08,45.422935,-71.864662,239.399990,13,38.90,8.10,60.00,614.40,4380,0.013048,6,4,4,9,UE
S1,2020,04,18,22,21,10,45.423031,-71.864693,240.500000,13,38.90,8.10,60.00,614.40,3007,0.000000,5,3,3,8,UE
S2,2020,04,18,22,21,13,45.423161,-71.864738,239.700000,12,38.90,8.10,60.00,614.40,1696,0.117432,61,32,29,82,UE
S3,2020,04,18,22,21,15,45.423206,-71.864822,238.500000,13,38.90,8.10,60.00,614.40,1620,0.221815,103,51,40,163,UE
S4,2020,04,18,22,21,18,45.423222,-71.865005,238.399990,13,38.90,8.10,60.00,614.40,1802,0.247911,86,47,37,138,UE
S5,2020,04,18,22,21,20,45.423218,-71.865120,238.200000,13,38.90,8.10,60.00,614.40,3687,0.104384,16,13,10,29,UE
S6,2020,04,18,22,21,23,45.423210,-71.865242,238.899990,13,38.90,8.00,60.00,614.40,3499,0.026096,5,4,3,9,UE
S1,2020,04,18,22,21,25,45.423206,-71.865425,239.200000,13,38.90,8.10,60.00,614.40,1635,0.000000,2,1,1,4,UE
S2,2020,04,18,22,21,28,45.423199,-71.865555,239.600010,13,38.90,8.00,60.00,614.40,2129,0.208767,51,31,22,95,UE
S3,2020,04,18,22,21,30,45.423195,-71.865723,240.399990,13,38.90,8.00,60.00,614.40,3118,0.274007,38,31,20,86,UE
S4,2020,04,18,22,21,32,45.423195,-71.865822,240.800000,13,38.90,8.00,60.00,614.40,1621,0.861165,356,173,124,612,OK
S5,2020,04,18,22,21,35,45.423199,-71.865974,241.200000,13,38.90,8.00,60.00,614.40,5344,0.391439,48,48,40,130,UE
S6,2020,04,18,22,21,37,45.423199,-71.866081,242.000000,13,38.90,8.00,60.00,614.40,1701,0.300103,108,57,43,185,UE
S1,2020,04,18,22,21,40,45.423199,-71.866234,242.000000,13,38.90,8.00,60.00,614.40,1870,4.749457,2606,1145,815,4225,OK
S2,2020,04,18,22,21,42,45.423199,-71.866333,243.899990,13,38.90,7.90,60.00,614.40,1634,3.666477,1669,800,600,2919,OK
S3,2020,04,18,22,21,45,45.423191,-71.866440,244.500000,13,38.90,7.90,60.00,614.40,2931,0.260959,55,38,30,106,UE
S4,2020,04,18,22,21,47,45.423157,-71.866592,245.200000,13,38.90,7.90,60.00,614.40,2659,0.404487,90,60,46,172,UE
S5,2020,04,18,22,21,50,45.423096,-71.866669,245.700000,13,38.90,7.90,60.00,614.40,1832,0.482775,138,77,54,254,UE
S6,2020,04,18,22,21,52,45.422974,-71.866714,245.800000,13,38.90,7.90,60.00,614.40,4508,0.026096,4,4,3,7,UE
S1,2020,04,18,22,21,54,45.422878,-71.866707,246.500000,13,38.90,7.90,60.00,614.40,3242,0.013048,2,2,1,5,UE
S2,2020,04,18,22,21,57,45.422737,-71.866707,247.000000,13,38.90,7.90,60.00,614.40,3067,0.260959,52,37,29,110,UE
S3,2020,04,18,22,21,59,45.422649,-71.866699,247.899990,13,39.00,7.90,60.00,614.40,2494,0.130480,29,19,14,53,UE
S4,2020,04,18,22,22,02,45.422531,-71.866646,248.300000,13,38.90,7.90,60.00,614.40,1901,0.521918,171,96,76,267,UE
S5,2020,04,18,22,22,04,45.422482,-71.866577,247.899990,13,38.90,7.80,60.00,614.40,2287,0.808973,231,140,114,352,OK
S6,2020,04,18,22,22,07,45.422440,-71.866386,247.200000,13,38.90,7.80,60.00,614.40,1790,0.561062,154,85,56,279,UE
S1,2020,04,18,22,22,09,45.422443,-71.866226,247.300000,13,38.90,7.80,60.00,614.40,2148,1.918050,527,315,244,982,OK
S2,2020,04,18,22,22,12,45.422447,-71.866066,246.000000,13,39.00,7.80,60.00,614.40,1722,0.978597,465,211,146,777,OK
S3,2020,04,18,22,22,14,45.422447,-71.865822,244.800000,13,39.00,7.80,60.00,614.40,5359,0.378391,74,60,56,111,UE
S4,2020,04,18,22,22,17,45.422447,-71.865662,244.100010,13,39.00,7.70,60.00,614.40,2523,0.443631,109,70,55,205,UE
S5,2020,04,18,22,22,19,45.422451,-71.865425,244.200000,13,39.00,7.70,60.00,614.40,5306,1.187364,125,133,107,342,OK
S6,2020,04,18,22,22,21,45.422455,-71.865273,244.100010,13,39.00,7.70,60.00,614.40,1916,0.495822,146,83,62,258,UE
S1,2020,04,18,22,22,24,45.422455,-71.865044,243.200000,13,39.00,7.70,60.00,614.40,2882,0.182671,53,34,30,96,UE
S2,2020,04,18,22,22,26,45.422462,-71.864899,242.700000,13,39.00,7.70,60.00,614.40,1733,0.534966,214,114,94,354,UE
S3,2020,04,18,22,22,29,45.422470,-71.864716,242.700000,13,39.00,7.70,60.00,614.40,2859,0.078288,31,19,18,42,UE
S4,2020,04,18,22,22,31,45.422497,-71.864624,241.100010,13,39.00,7.70,60.00,614.40,1996,0.548014,163,94,73,275,UE
S5,2020,04,18,22,22,34,45.422546,-71.864563,241.100010,13,39.00,7.70,60.00,614.40,1637,3.679524,1159,585,362,2027,OK
S6,2020,04,18,22,22,36,45.422668,-71.864555,241.300000,13,39.00,7.70,60.00,614.40,2418,0.026096,8,5,4,13,UE
S1,2020,04,18,22,22,39,45.422768,-71.864594,240.899990,13,39.10,7.70,60.00,614.40,4380,0.000000,3,2,2,5,UE
S2,2020,04,18,22,22,41,45.422924,-71.864655,239.800000,13,39.00,7.60,60.00,614.40,1620,0.052192,32,16,14,47,UE
S3,2020,04,18,22,22,43,45.423038,-71.864677,238.800000,13,39.00,7.60,60.00,614.40,2675,0.195719,57,36,31,93,UE
S4,2020,04,18,22,22,46,45.423222,-71.864716,237.500000,13,39.00,7.60,60.00,614.40,2006,0.117432,93,42,36,135,UE
S5,2020,04,18,22,22,48,45.423344,-71.864723,236.399990,13,39.00,7.60,60.00,614.40,1883,0.378391,127,71,56,224,UE
S6,2020,04,18,22,22,51,45.423531,-71.864731,234.200000,13,39.00,7.60,60.00,614.40,1912,0.130480,94,43,37,147,UE
S1,2020,04,18,22,22,53,45.423649,-71.864731,232.899990,13,39.00,7.60,60.00,614.40,1635,0.013048,16,8,8,26,UE
S2,2020,04,18,22,22,56,45.423820,-71.864738,232.899990,13,39.00,7.50,60.00,614.40,5171,0.104384,220,86,76,310,UE
S3,2020,04,18,22,22,58,45.423939,-71.864738,231.899990,13,39.00,7.50,60.00,614.40,1695,0.078288,40,21,18,56,UE
S4,2020,04,18,22,23,01,45.424057,-71.864738,231.899990,13,39.00,7.50,60.00,614.40,2644,0.078288,30,18,17,39,UE
S5,2020,04,18,22,23,03,45.424240,-71.864746,231.100010,13,39.00,7.50,60.00,614.40,4347,0.143528,26,21,18,43,UE
S6,2020,04,18,22,23,06,45.424362,-71.864754,230.399990,13,39.10,7.50,60.00,614.40,6647,0.013048,5,4,4,6,UE
