# Les lignes C, R, G ou B etait < ou = 20 ont ete effacees
Sensor,date,,,time,,,latitude,longitude,altitude,Satellite,Humidity,T (_C),colorTem,lux,???,???,R,G,B,clear,tail,MSI,SLI,
S1,2020,05,06,00,01,32,45.375164,-71.975090,210.100010,14,46.70,6.00,60.00,614.40,2997,0.221815,41,30,22,84,UE
S2,2020,05,06,00,01,35,45.375168,-71.974930,209.600010,14,46.70,6.00,60.00,614.40,4009,0.508870,574,198,118,855,OK
S3,2020,05,06,00,01,37,45.375168,-71.974815,209.300000,14,46.70,6.00,60.00,614.40,4060,0.469727,59,54,40,130,UE
S4,2020,05,06,00,01,39,45.375160,-71.974640,209.100010,14,46.70,6.00,60.00,614.40,1943,0.182671,64,36,30,101,UE
S5,2020,05,06,00,01,42,45.375160,-71.974525,209.100010,14,46.70,6.00,60.00,614.40,5197,0.195719,34,29,26,66,UE
S6,2020,05,06,00,01,44,45.375164,-71.974365,209.100010,14,46.70,6.00,60.00,614.40,20916,0.000000,8,5,6,13,UE
S1,2020,05,06,00,01,47,45.375164,-71.974258,209.800000,14,46.70,6.00,60.00,614.40,5703,0.143528,22,20,18,50,UE
S2,2020,05,06,00,01,49,45.375164,-71.974136,209.700000,14,46.70,6.00,60.00,614.40,2511,0.169623,48,30,25,84,UE
S3,2020,05,06,00,01,52,45.375160,-71.973976,209.300000,14,46.70,6.00,60.00,614.40,2290,0.104384,37,22,19,59,UE
S4,2020,05,06,00,01,54,45.375160,-71.973869,209.100010,14,46.70,6.00,60.00,614.40,3247,2.609592,2377,893,598,3730,OK
S5,2020,05,06,00,01,57,45.375156,-71.973724,209.000000,14,46.70,6.00,60.00,614.40,1861,6.993706,2345,1302,1034,4024,OK
S6,2020,05,06,00,01,59,45.375156,-71.973633,209.399990,14,46.70,6.00,60.00,614.40,4261,0.300103,485,205,195,723,OK
S1,2020,05,06,00,02,02,45.375153,-71.973473,208.600010,14,46.70,6.00,60.00,614.40,2286,0.430583,147,87,76,269,UE
S2,2020,05,06,00,02,04,45.375153,-71.973366,208.000000,14,46.70,6.00,60.00,614.40,3646,0.756782,809,301,210,1258,OK
S3,2020,05,06,00,02,06,45.375156,-71.973198,207.600010,14,46.70,6.00,60.00,614.40,5503,0.078288,22,16,16,30,UE
S4,2020,05,06,00,02,09,45.375153,-71.973068,206.899990,14,46.70,6.00,60.00,614.40,2343,0.169623,121,50,36,178,UE
S5,2020,05,06,00,02,11,45.375153,-71.972878,206.899990,14,46.70,6.00,60.00,614.40,4136,0.169623,36,27,24,62,UE
S6,2020,05,06,00,02,14,45.375153,-71.972763,206.100010,14,46.70,6.00,60.00,614.40,4986,0.026096,51,18,13,72,UE
S1,2020,05,06,00,02,16,45.375153,-71.972572,205.899990,14,46.70,6.00,60.00,614.40,1698,3.157606,634,338,116,1169,OK
S2,2020,05,06,00,02,19,45.375153,-71.972450,205.399990,14,46.70,6.00,60.00,614.40,1687,0.274007,117,53,33,191,UE
S3,2020,05,06,00,02,21,45.375153,-71.972328,205.200000,14,46.70,6.00,60.00,614.40,1631,0.247911,82,41,25,133,UE
S4,2020,05,06,00,02,24,45.375153,-71.972153,205.300000,14,46.70,6.00,60.00,614.40,1849,5.036513,2447,1052,655,4047,OK
S5,2020,05,06,00,02,26,45.375149,-71.972038,205.200000,13,46.70,6.00,60.00,614.40,2362,9.290147,2298,1439,1111,4075,OK
S6,2020,05,06,00,02,29,45.375126,-71.971901,205.300000,14,46.70,6.00,60.00,614.40,3566,0.274007,359,153,142,534,OK
S1,2020,05,06,00,02,31,45.375080,-71.971855,206.399990,14,46.70,6.00,60.00,614.40,2571,0.574110,159,100,84,294,UE
S2,2020,05,06,00,02,33,45.374992,-71.971832,206.300000,14,46.70,6.00,60.00,614.40,1831,0.326199,182,81,59,289,UE
S3,2020,05,06,00,02,36,45.374916,-71.971832,206.100010,14,46.70,6.00,60.00,614.40,3722,0.091336,30,20,19,43,UE
S4,2020,05,06,00,02,38,45.374790,-71.971825,206.100010,14,46.70,6.00,60.00,614.40,3008,2.074625,1730,657,432,2692,OK
S5,2020,05,06,00,02,41,45.374714,-71.971825,204.399990,14,46.70,6.00,60.00,614.40,2165,1.983290,540,324,251,950,OK
S6,2020,05,06,00,02,43,45.374592,-71.971817,203.500000,14,46.70,6.00,60.00,614.40,4770,0.156576,292,123,119,436,OK
S1,2020,05,06,00,02,46,45.374508,-71.971809,201.899990,14,46.70,6.00,60.00,614.40,2269,0.639350,205,122,104,376,OK
S2,2020,05,06,00,02,48,45.374424,-71.971809,200.700000,14,46.60,5.90,60.00,614.40,4110,1.161268,1422,514,355,2189,OK
S3,2020,05,06,00,02,51,45.374306,-71.971809,201.000000,14,46.70,6.00,60.00,614.40,1707,0.874213,281,149,104,492,OK
S4,2020,05,06,00,02,53,45.374214,-71.971817,200.800000,14,46.70,6.00,60.00,614.40,1793,0.443631,156,85,67,265,UE
S5,2020,05,06,00,02,56,45.374084,-71.971817,201.200000,14,46.70,6.00,60.00,614.40,2355,0.313151,88,54,44,152,UE
S6,2020,05,06,00,02,58,45.374004,-71.971825,202.399990,14,46.70,6.00,60.00,614.40,3022,0.013048,23,11,12,35,UE
S1,2020,05,06,00,03,00,45.373878,-71.971832,203.500000,14,46.70,6.00,60.00,614.40,3752,0.221815,52,37,33,98,UE
S2,2020,05,06,00,03,03,45.373795,-71.971840,205.000000,12,46.70,6.00,60.00,614.40,1831,0.208767,132,60,48,209,UE
S3,2020,05,06,00,03,05,45.373669,-71.971848,205.000000,12,46.70,6.00,60.00,614.40,1930,0.130480,52,29,25,83,UE
S4,2020,05,06,00,03,08,45.373581,-71.971855,204.399990,12,46.70,6.00,60.00,614.40,1821,0.626302,207,114,88,361,UE
S5,2020,05,06,00,03,10,45.373470,-71.971855,204.300000,12,46.70,6.00,60.00,614.40,1939,0.613254,383,169,129,602,OK
S6,2020,05,06,00,03,13,45.373398,-71.971863,203.100010,12,46.70,6.00,60.00,614.40,2101,0.026096,24,13,14,37,UE
S1,2020,05,06,00,03,15,45.373325,-71.971863,200.700000,12,46.70,6.00,60.00,614.40,3881,0.274007,62,45,40,120,UE
S2,2020,05,06,00,03,18,45.373219,-71.971855,200.100010,12,46.70,6.00,60.00,614.40,2081,0.208767,144,63,50,227,UE
S3,2020,05,06,00,03,20,45.373158,-71.971855,200.100010,12,46.70,6.00,60.00,614.40,2358,0.404487,120,73,61,211,UE
S4,2020,05,06,00,03,23,45.373058,-71.971863,200.800000,12,46.70,6.00,60.00,614.40,1874,1.696235,369,214,119,702,OK
S5,2020,05,06,00,03,25,45.373024,-71.971916,199.800000,12,46.70,6.00,60.00,614.40,1931,2.661784,650,378,248,1230,OK
S6,2020,05,06,00,03,27,45.373020,-71.972054,200.800000,12,46.70,6.00,60.00,614.40,64181,855.098020,325,99,72,468,UE
S1,2020,05,06,00,03,30,45.373016,-71.972153,201.000000,12,46.70,6.00,60.00,614.40,1669,6.824083,1440,747,257,2654,OK
S2,2020,05,06,00,03,32,45.373024,-71.972305,202.800000,13,46.70,6.00,60.00,614.40,3242,3.588189,2890,1001,500,4480,OK
S3,2020,05,06,00,03,35,45.373024,-71.972397,203.800000,13,46.70,6.00,60.00,614.40,3834,0.339247,56,45,36,111,UE
S4,2020,05,06,00,03,37,45.373028,-71.972549,204.200000,13,46.70,6.00,60.00,614.40,1791,0.704590,352,156,106,573,OK
S5,2020,05,06,00,03,40,45.373024,-71.972656,205.399990,13,46.70,6.00,60.00,614.40,1823,2.192057,637,354,250,1145,OK
S6,2020,05,06,00,03,42,45.373024,-71.972755,206.100010,13,46.70,6.00,60.00,614.40,1625,0.234863,134,66,57,218,UE
S1,2020,05,06,00,03,45,45.373032,-71.972900,207.600010,13,46.70,6.00,60.00,614.40,2101,4.462402,1018,621,419,1900,OK
S2,2020,05,06,00,03,47,45.373039,-71.973000,208.500000,13,46.70,6.00,60.00,614.40,1813,3.627333,1739,757,481,2987,OK
S3,2020,05,06,00,03,50,45.373047,-71.973152,209.399990,13,46.70,6.00,60.00,614.40,3541,0.195719,47,33,29,84,UE
S4,2020,05,06,00,03,52,45.373051,-71.973267,209.899990,14,46.60,5.90,60.00,614.40,3859,0.835069,141,112,91,300,UE
S5,2020,05,06,00,03,54,45.373055,-71.973427,210.399990,14,46.60,6.00,60.00,614.40,5275,2.048530,198,221,173,542,OK
S6,2020,05,06,00,03,57,45.373055,-71.973534,210.899990,14,46.60,6.00,60.00,614.40,4172,0.091336,32,21,21,57,UE
S1,2020,05,06,00,03,59,45.373051,-71.973701,211.399990,14,46.60,6.00,60.00,614.40,2310,17.053682,3434,2224,1487,6406,OK
S2,2020,05,06,00,04,02,45.373051,-71.973816,212.300000,14,46.60,6.00,60.00,614.40,1840,21.385607,5670,3189,2122,10601,OK
S3,2020,05,06,00,04,04,45.373047,-71.973984,212.300000,14,46.60,5.90,60.00,614.40,2879,0.260959,65,43,36,109,UE
S4,2020,05,06,00,04,07,45.373047,-71.974091,213.600010,14,46.60,6.00,60.00,614.40,1803,1.069933,526,231,152,860,OK
S5,2020,05,06,00,04,09,45.373043,-71.974190,214.100010,14,46.60,6.00,60.00,614.40,2079,2.413872,626,373,273,1162,OK
S6,2020,05,06,00,04,12,45.373039,-71.974358,215.100010,14,46.60,6.00,60.00,614.40,1895,0.443631,332,154,138,528,OK
S1,2020,05,06,00,04,14,45.373039,-71.974480,215.800000,14,46.60,5.90,60.00,614.40,2077,2.740072,837,488,393,1601,OK
S2,2020,05,06,00,04,17,45.373043,-71.974655,216.500000,13,46.60,5.90,60.00,614.40,1695,0.495822,233,107,75,385,UE
S3,2020,05,06,00,04,19,45.373047,-71.974770,218.000000,14,46.60,6.00,60.00,614.40,5303,0.117432,27,21,20,35,UE
S4,2020,05,06,00,04,22,45.373058,-71.974937,218.300000,14,46.60,6.00,60.00,614.40,2255,0.887261,560,228,150,887,OK
S5,2020,05,06,00,04,24,45.373062,-71.975029,218.100010,14,46.60,5.90,60.00,614.40,1758,1.200412,448,241,194,860,OK
S6,2020,05,06,00,04,26,45.373074,-71.975151,217.399990,14,46.60,6.00,60.00,614.40,4496,0.365343,599,245,224,902,OK
S1,2020,05,06,00,04,29,45.373116,-71.975204,217.300000,14,46.60,6.00,60.00,614.40,2052,3.875244,941,563,390,1755,OK
S2,2020,05,06,00,04,31,45.373211,-71.975235,217.300000,14,46.60,6.00,60.00,614.40,2168,0.926405,573,237,159,928,OK
S3,2020,05,06,00,04,34,45.373283,-71.975235,215.800000,14,46.50,5.90,60.00,614.40,5545,0.130480,37,27,27,50,UE
S4,2020,05,06,00,04,36,45.373356,-71.975235,212.700000,14,46.60,6.00,60.00,614.40,3839,0.143528,39,27,25,56,UE
S5,2020,05,06,00,04,39,45.373463,-71.975227,210.200000,14,46.60,5.90,60.00,614.40,6094,0.156576,38,29,29,46,UE
S6,2020,05,06,00,04,41,45.373528,-71.975227,207.000000,14,46.60,6.00,60.00,614.40,11453,0.026096,11,8,9,15,UE
S1,2020,05,06,00,04,44,45.373608,-71.975151,203.300000,13,46.50,5.90,60.00,614.40,6554,0.117432,21,19,18,47,UE
S2,2020,05,06,00,04,46,45.373661,-71.975105,202.899990,14,46.60,5.90,60.00,614.40,4637,0.195719,46,34,32,78,UE
S3,2020,05,06,00,04,49,45.373760,-71.975098,206.300000,14,46.60,6.00,60.00,614.40,6719,0.182671,33,29,28,57,UE
S4,2020,05,06,00,04,51,45.373798,-71.975166,207.500000,14,46.60,5.90,60.00,614.40,4507,0.234863,60,43,41,87,UE
S5,2020,05,06,00,04,53,45.373775,-71.975281,206.300000,14,46.60,6.00,60.00,614.40,7190,0.117432,25,21,21,35,UE
S6,2020,05,06,00,04,56,45.373726,-71.975304,206.000000,14,46.60,6.00,60.00,614.40,7406,0.026096,7,6,6,11,UE
S1,2020,05,06,00,04,58,45.373638,-71.975296,206.000000,14,46.60,6.00,60.00,614.40,6204,0.104384,18,16,15,40,UE
S2,2020,05,06,00,05,01,45.373581,-71.975281,207.300000,14,46.60,6.00,60.00,614.40,6445,0.182671,34,29,28,51,UE
S3,2020,05,06,00,05,03,45.373531,-71.975266,207.300000,14,46.60,6.00,60.00,614.40,6118,0.065240,17,13,13,26,UE
S4,2020,05,06,00,05,06,45.373463,-71.975258,209.100010,14,46.60,6.00,60.00,614.40,2718,0.234863,72,45,40,116,UE
S5,2020,05,06,00,05,08,45.373413,-71.975266,209.899990,14,46.60,6.00,60.00,614.40,7269,0.130480,26,22,22,38,UE
S6,2020,05,06,00,05,11,45.373306,-71.975273,211.000000,14,46.50,5.90,60.00,614.40,5883,0.026096,8,6,6,13,UE
S1,2020,05,06,00,05,13,45.373241,-71.975273,212.000000,14,46.60,6.00,60.00,614.40,5074,0.130480,24,20,18,52,UE
S2,2020,05,06,00,05,16,45.373135,-71.975281,213.500000,14,46.50,5.90,60.00,614.40,3110,0.156576,46,30,27,78,UE
S3,2020,05,06,00,05,18,45.373062,-71.975266,211.800000,14,46.60,6.00,60.00,614.40,2238,12.278130,2665,1680,1155,5079,OK
S4,2020,05,06,00,05,20,45.373009,-71.975159,211.600010,14,46.50,5.90,60.00,614.40,1960,0.287055,103,58,49,156,UE
S5,2020,05,06,00,05,23,45.372993,-71.975060,210.700000,14,46.50,5.90,60.00,614.40,4152,0.208767,56,39,37,71,UE
S6,2020,05,06,00,05,25,45.372997,-71.974876,210.700000,14,46.60,6.00,60.00,614.40,9079,0.026096,13,9,10,16,UE
S1,2020,05,06,00,05,28,45.373001,-71.974762,209.300000,14,46.50,5.90,60.00,614.40,5528,0.117432,25,20,19,44,UE
S2,2020,05,06,00,05,30,45.373001,-71.974579,208.000000,13,46.50,5.90,60.00,614.40,1822,0.234863,107,58,52,150,UE
S3,2020,05,06,00,05,33,45.372997,-71.974442,207.100010,14,46.50,5.90,60.00,614.40,2020,8.637750,2009,1201,794,3769,OK
S4,2020,05,06,00,05,35,45.372993,-71.974312,205.899990,13,46.50,5.90,60.00,614.40,1711,0.404487,153,81,64,252,UE
S5,2020,05,06,00,05,38,45.372993,-71.974129,205.600010,13,46.60,6.00,60.00,614.40,4364,0.313151,80,57,54,111,UE
S6,2020,05,06,00,05,40,45.372993,-71.974022,205.300000,14,46.50,5.90,60.00,614.40,1629,0.156576,99,49,45,154,UE
S1,2020,05,06,00,05,43,45.372993,-71.973877,205.600010,13,46.50,5.90,60.00,614.40,2058,16.518717,3519,2150,1345,6538,OK
S2,2020,05,06,00,05,45,45.372997,-71.973778,205.500000,14,46.50,5.90,60.00,614.40,1728,6.445693,1812,974,621,3364,OK
S3,2020,05,06,00,05,47,45.372993,-71.973618,205.000000,14,46.50,5.90,60.00,614.40,4961,2.192057,218,235,180,590,OK
S4,2020,05,06,00,05,50,45.372993,-71.973503,204.500000,14,46.50,5.90,60.00,614.40,1643,0.534966,248,118,88,414,UE
S5,2020,05,06,00,05,52,45.372993,-71.973335,204.500000,14,46.50,5.90,60.00,614.40,4461,0.234863,46,36,32,80,UE
S6,2020,05,06,00,05,55,45.373001,-71.973213,205.600010,14,46.50,5.90,60.00,614.40,1889,0.039144,34,16,15,50,UE
S1,2020,05,06,00,05,57,45.373001,-71.973022,206.200000,14,46.60,6.00,60.00,614.40,2213,2.035482,476,295,211,844,OK
S2,2020,05,06,00,06,00,45.373009,-71.972893,206.200000,14,46.50,5.90,60.00,614.40,1694,1.800618,606,319,230,1099,OK
S3,2020,05,06,00,06,02,45.373009,-71.972763,205.300000,14,46.60,5.90,60.00,614.40,1792,1.043837,317,174,125,564,OK
S4,2020,05,06,00,06,05,45.373005,-71.972542,204.600010,14,46.60,5.90,60.00,614.40,3391,3.079319,544,411,322,1247,OK
S5,2020,05,06,00,06,07,45.373005,-71.972427,203.600010,14,46.60,5.90,60.00,614.40,4008,0.639350,90,78,60,195,UE
S6,2020,05,06,00,06,10,45.373013,-71.972237,203.000000,14,46.60,5.90,60.00,614.40,5892,0.052192,212,69,48,312,UE
S1,2020,05,06,00,06,12,45.373013,-71.972115,201.899990,14,46.60,5.90,60.00,614.40,1750,4.645073,862,479,164,1654,OK
S2,2020,05,06,00,06,14,45.373013,-71.971909,202.100010,14,46.60,5.90,60.00,614.40,2227,3.183702,1744,678,355,2832,OK
S3,2020,05,06,00,06,17,45.373016,-71.971786,202.200000,14,46.60,5.90,60.00,614.40,1636,1.226508,543,259,189,943,OK
S4,2020,05,06,00,06,19,45.373032,-71.971603,202.200000,14,46.60,5.90,60.00,614.40,4477,0.782878,130,108,92,304,UE
S5,2020,05,06,00,06,22,45.373051,-71.971481,202.600010,14,46.60,5.90,60.00,614.40,6290,3.105414,375,387,343,1084,OK
S6,2020,05,06,00,06,24,45.373085,-71.971275,202.100010,14,46.60,5.90,60.00,614.40,5883,0.039144,12,9,9,21,UE
S1,2020,05,06,00,06,27,45.373112,-71.971138,203.300000,14,46.60,5.90,60.00,614.40,5703,0.143528,22,20,18,49,UE
S2,2020,05,06,00,06,29,45.373138,-71.970993,203.399990,14,46.60,5.90,60.00,614.40,4736,1.056885,177,148,129,425,OK
S3,2020,05,06,00,06,32,45.373173,-71.970810,202.399990,14,46.60,5.90,60.00,614.40,5412,0.091336,17,14,13,30,UE
S4,2020,05,06,00,06,34,45.373188,-71.970695,201.700000,14,46.60,5.90,60.00,614.40,1620,0.352295,153,76,59,254,UE
S5,2020,05,06,00,06,37,45.373222,-71.970551,202.000000,14,46.70,5.90,60.00,614.40,2746,0.195719,53,34,29,85,UE
S6,2020,05,06,00,06,39,45.373253,-71.970467,202.000000,14,46.70,5.90,60.00,614.40,5883,0.039144,12,9,9,22,UE
S1,2020,05,06,00,06,42,45.373299,-71.970329,202.399990,14,46.70,5.90,60.00,614.40,5811,0.143528,23,21,19,53,UE
S2,2020,05,06,00,06,44,45.373333,-71.970245,202.600010,14,46.70,5.90,60.00,614.40,4697,1.187364,105,119,85,288,UE
S3,2020,05,06,00,06,46,45.373379,-71.970146,203.000000,14,46.70,5.90,60.00,614.40,1689,1.082981,493,226,154,833,OK
S4,2020,05,06,00,06,49,45.373421,-71.970055,203.700000,14,46.70,5.90,60.00,614.40,1631,0.795925,407,198,163,702,OK
S5,2020,05,06,00,06,51,45.373489,-71.969940,203.700000,14,46.70,5.90,60.00,614.40,1774,0.234863,83,45,35,137,UE
S6,2020,05,06,00,06,54,45.373547,-71.969917,203.899990,14,46.70,5.90,60.00,614.40,4386,0.052192,97,43,44,149,UE
S1,2020,05,06,00,06,56,45.373611,-71.969925,204.100010,13,46.70,5.90,60.00,614.40,3998,0.195719,49,35,32,98,UE
S2,2020,05,06,00,06,59,45.373703,-71.969933,203.500000,14,46.70,5.90,60.00,614.40,1728,0.534966,294,136,106,479,OK
S3,2020,05,06,00,07,01,45.373760,-71.969940,203.700000,14,46.70,5.90,60.00,614.40,3000,0.365343,96,63,55,165,UE
S4,2020,05,06,00,07,04,45.373833,-71.970001,204.700000,14,46.70,5.90,60.00,614.40,4216,0.260959,66,47,44,96,UE
S5,2020,05,06,00,07,06,45.373852,-71.970062,204.600010,14,46.70,5.90,60.00,614.40,6074,0.078288,21,16,16,31,UE
S6,2020,05,06,00,07,09,45.373829,-71.970161,204.700000,14,46.70,5.90,60.00,614.40,10914,0.026096,12,9,10,17,UE
S1,2020,05,06,00,07,11,45.373783,-71.970207,204.500000,14,46.70,5.90,60.00,614.40,6163,0.117432,22,19,18,47,UE
S2,2020,05,06,00,07,13,45.373699,-71.970192,202.899990,14,46.70,5.90,60.00,614.40,3183,0.848117,230,152,136,348,OK
S3,2020,05,06,00,07,16,45.373665,-71.970139,202.600010,14,46.70,5.90,60.00,614.40,4906,0.130480,31,23,22,44,UE
S4,2020,05,06,00,07,18,45.373623,-71.970039,202.600010,14,46.70,5.90,60.00,614.40,1623,0.247911,127,64,55,204,UE
S5,2020,05,06,00,07,21,45.373589,-71.969986,200.700000,13,46.70,5.90,60.00,614.40,2195,2.805311,1828,765,544,2939,OK
S6,2020,05,06,00,07,23,45.373547,-71.969925,199.399990,13,46.70,5.90,60.00,614.40,2205,0.195719,204,95,93,317,UE
S1,2020,05,06,00,07,26,45.373524,-71.969841,200.500000,13,46.70,5.90,60.00,614.40,2690,0.352295,101,64,55,192,UE
S2,2020,05,06,00,07,28,45.373539,-71.969765,202.100010,13,46.70,5.90,60.00,614.40,2463,1.069933,773,314,222,1257,OK
S3,2020,05,06,00,07,31,45.373569,-71.969673,202.100010,13,46.70,5.90,60.00,614.40,2355,0.234863,57,36,27,91,UE
S4,2020,05,06,00,07,33,45.373573,-71.969620,202.399990,13,46.70,5.90,60.00,614.40,2631,1.996338,611,378,335,848,OK
S5,2020,05,06,00,07,36,45.373573,-71.969559,202.500000,13,46.70,5.90,60.00,614.40,5494,0.247911,45,38,35,86,UE
S6,2020,05,06,00,07,38,45.373569,-71.969536,202.500000,13,46.70,5.90,60.00,614.40,6616,0.013048,13,8,9,19,UE
S1,2020,05,06,00,07,40,45.373543,-71.969505,202.000000,13,46.70,5.90,60.00,614.40,6040,0.117432,21,18,17,46,UE
S2,2020,05,06,00,07,43,45.373512,-71.969490,202.200000,13,46.60,5.90,60.00,614.40,1665,0.195719,81,42,34,126,UE
S3,2020,05,06,00,07,45,45.373440,-71.969444,202.200000,13,46.60,5.90,60.00,614.40,5440,0.130480,28,22,21,37,UE
S4,2020,05,06,00,07,48,45.373390,-71.969414,204.000000,13,46.60,5.90,60.00,614.40,3545,0.234863,66,44,41,98,UE
S5,2020,05,06,00,07,50,45.373322,-71.969360,204.100010,13,46.60,5.90,60.00,614.40,4051,0.430583,61,53,41,138,UE
S6,2020,05,06,00,07,53,45.373272,-71.969330,205.100010,13,46.60,5.90,60.00,614.40,26233,0.013048,7,5,6,11,UE
S1,2020,05,06,00,07,55,45.373222,-71.969299,205.399990,13,46.60,5.90,60.00,614.40,6448,0.117432,20,18,17,44,UE
S2,2020,05,06,00,07,58,45.373158,-71.969238,205.100010,13,46.60,5.90,60.00,614.40,4428,0.091336,25,18,17,38,UE
S3,2020,05,06,00,08,00,45.373104,-71.969200,205.100010,13,46.60,5.90,60.00,614.40,3053,0.182671,44,30,25,69,UE
S4,2020,05,06,00,08,03,45.373039,-71.969116,205.399990,14,46.60,5.90,60.00,614.40,2491,0.939453,317,191,172,455,OK
S5,2020,05,06,00,08,05,45.373016,-71.969048,204.600010,14,46.60,5.90,60.00,614.40,4019,1.487467,375,263,245,534,OK
