Lambda,Intensity
405.50,2.2403E-003
406.00,2.2798E-003
406.50,2.3038E-003
407.00,2.3315E-003
407.50,2.3571E-003
408.00,2.4012E-003
408.50,2.4380E-003
409.00,2.4664E-003
409.50,2.4650E-003
410.00,2.4855E-003
410.50,2.5056E-003
411.00,2.5395E-003
411.50,2.5600E-003
412.00,2.5244E-003
412.50,2.5152E-003
413.00,2.5440E-003
413.50,2.6216E-003
414.00,2.6705E-003
414.50,2.7234E-003
415.00,2.7352E-003
415.50,2.7566E-003
416.00,2.7993E-003
416.50,2.8191E-003
417.00,2.8682E-003
417.50,2.8692E-003
418.00,2.8685E-003
418.50,2.8644E-003
419.00,2.8929E-003
419.50,2.9671E-003
420.00,3.0310E-003
420.50,3.0678E-003
421.00,3.0805E-003
421.50,3.0928E-003
422.00,3.1129E-003
422.50,3.1428E-003
423.00,3.1747E-003
423.50,3.2082E-003
424.00,3.2394E-003
424.50,3.2702E-003
425.00,3.2763E-003
425.50,3.2909E-003
426.00,3.3375E-003
426.50,3.3870E-003
427.00,3.4419E-003
427.50,3.4483E-003
428.00,3.4644E-003
428.50,3.5357E-003
429.00,3.6190E-003
429.50,3.7014E-003
430.00,3.7392E-003
430.50,3.7356E-003
431.00,3.7650E-003
431.50,3.8112E-003
432.00,3.8744E-003
432.50,3.9397E-003
433.00,3.9485E-003
433.50,3.9741E-003
434.00,3.9899E-003
434.50,4.0188E-003
435.00,4.0541E-003
435.50,4.0834E-003
436.00,4.1354E-003
436.50,4.1913E-003
437.00,4.1751E-003
437.50,4.1703E-003
438.00,4.1501E-003
438.50,4.1613E-003
439.00,4.1925E-003
439.50,4.2485E-003
440.00,4.3148E-003
440.50,4.3908E-003
441.00,4.4627E-003
441.50,4.5212E-003
442.00,4.5635E-003
442.50,4.5862E-003
443.00,4.6115E-003
443.50,4.6478E-003
444.00,4.6913E-003
444.50,4.7121E-003
445.00,4.7211E-003
445.50,4.7527E-003
446.00,4.7948E-003
446.50,4.8579E-003
447.00,4.9120E-003
447.50,4.9892E-003
448.00,5.0337E-003
448.50,5.0744E-003
449.00,5.1084E-003
449.50,5.1302E-003
450.00,5.1415E-003
450.50,5.1787E-003
451.00,5.2214E-003
451.50,5.2506E-003
452.00,5.3066E-003
452.50,5.3313E-003
453.00,5.3937E-003
453.50,5.4417E-003
454.00,5.5042E-003
454.50,5.5762E-003
455.00,5.6020E-003
455.50,5.6528E-003
456.00,5.6971E-003
456.50,5.7516E-003
457.00,5.8528E-003
457.50,5.8959E-003
458.00,5.9578E-003
458.50,5.9889E-003
459.00,6.0007E-003
459.50,6.0340E-003
460.00,6.0819E-003
460.50,6.1522E-003
461.00,6.2004E-003
461.50,6.2597E-003
462.00,6.2676E-003
462.50,6.3120E-003
463.00,6.3898E-003
463.50,6.4332E-003
464.00,6.5123E-003
464.50,6.5910E-003
465.00,6.6512E-003
465.50,6.6792E-003
466.00,6.7001E-003
466.50,6.6871E-003
467.00,6.7224E-003
467.50,6.8183E-003
468.00,6.9158E-003
468.50,7.0407E-003
469.00,7.1104E-003
469.50,7.1618E-003
470.00,7.2301E-003
470.50,7.3074E-003
471.00,7.3905E-003
471.50,7.4451E-003
472.00,7.4840E-003
472.50,7.5240E-003
473.00,7.5608E-003
473.50,7.5943E-003
474.00,7.6277E-003
474.50,7.6758E-003
475.00,7.7102E-003
475.50,7.7718E-003
476.00,7.8267E-003
476.50,7.9174E-003
477.00,8.0237E-003
477.50,8.0916E-003
478.00,8.1387E-003
478.50,8.1463E-003
479.00,8.1518E-003
479.50,8.2058E-003
480.00,8.2974E-003
480.50,8.4086E-003
481.00,8.4487E-003
481.50,8.4572E-003
482.00,8.4581E-003
482.50,8.5034E-003
483.00,8.5441E-003
483.50,8.5936E-003
484.00,8.6410E-003
484.50,8.6821E-003
485.00,8.7313E-003
485.50,8.7326E-003
486.00,8.7685E-003
486.50,8.8225E-003
487.00,8.8606E-003
487.50,8.8538E-003
488.00,8.8415E-003
488.50,8.8603E-003
489.00,8.8873E-003
489.50,8.9376E-003
490.00,8.9662E-003
490.50,9.0095E-003
491.00,9.0592E-003
491.50,9.1031E-003
492.00,9.1552E-003
492.50,9.1928E-003
493.00,9.2175E-003
493.50,9.2338E-003
494.00,9.2422E-003
494.50,9.2936E-003
495.00,9.3672E-003
495.50,9.4422E-003
496.00,9.5051E-003
496.50,9.5347E-003
497.00,9.5634E-003
497.50,9.6093E-003
498.00,9.6534E-003
498.50,9.7117E-003
499.00,9.7570E-003
499.50,9.7792E-003
500.00,9.8058E-003
500.50,9.8558E-003
501.00,9.9150E-003
501.50,9.9855E-003
502.00,1.0046E-002
502.50,1.0115E-002
503.00,1.0207E-002
503.50,1.0275E-002
504.00,1.0329E-002
504.50,1.0383E-002
