Lambda,Intensity
405.50,2.2004E-004
406.00,2.1726E-004
406.50,2.2968E-004
407.00,2.3032E-004
407.50,2.2881E-004
408.00,2.2477E-004
408.50,1.9813E-004
409.00,1.6866E-004
409.50,1.4294E-004
410.00,1.2354E-004
410.50,1.1849E-004
411.00,1.2264E-004
411.50,1.2884E-004
412.00,1.3976E-004
412.50,1.5747E-004
413.00,1.6134E-004
413.50,1.6712E-004
414.00,1.6459E-004
414.50,1.6413E-004
415.00,1.8158E-004
415.50,1.8594E-004
416.00,1.8918E-004
416.50,1.6234E-004
417.00,1.4387E-004
417.50,1.2330E-004
418.00,1.0329E-004
418.50,9.3792E-005
419.00,8.5445E-005
419.50,8.5968E-005
420.00,9.5568E-005
420.50,1.0746E-004
421.00,1.1510E-004
421.50,1.2763E-004
422.00,1.3951E-004
422.50,1.5310E-004
423.00,1.7357E-004
423.50,1.8948E-004
424.00,1.9781E-004
424.50,2.0279E-004
425.00,1.9211E-004
425.50,1.7998E-004
426.00,1.6602E-004
426.50,1.6407E-004
427.00,1.7110E-004
427.50,1.7903E-004
428.00,1.7467E-004
428.50,1.6569E-004
429.00,1.5816E-004
429.50,1.6444E-004
430.00,1.8644E-004
430.50,2.2236E-004
431.00,2.4139E-004
431.50,2.3790E-004
432.00,2.1967E-004
432.50,1.8702E-004
433.00,1.7703E-004
433.50,1.9614E-004
434.00,2.5296E-004
434.50,3.3747E-004
435.00,4.0146E-004
435.50,4.1311E-004
436.00,3.5985E-004
436.50,2.8946E-004
437.00,2.3224E-004
437.50,1.9458E-004
438.00,1.7412E-004
438.50,1.7221E-004
439.00,1.8494E-004
439.50,2.0415E-004
440.00,2.1050E-004
440.50,2.0329E-004
441.00,1.8067E-004
441.50,1.5205E-004
442.00,1.3919E-004
442.50,1.3397E-004
443.00,1.3809E-004
443.50,1.3959E-004
444.00,1.3740E-004
444.50,1.3676E-004
445.00,1.3758E-004
445.50,1.3589E-004
446.00,1.3015E-004
446.50,1.3596E-004
447.00,1.4790E-004
447.50,1.6407E-004
448.00,1.5963E-004
448.50,1.4678E-004
449.00,1.3690E-004
449.50,1.3144E-004
450.00,1.2026E-004
450.50,1.1822E-004
451.00,1.0989E-004
451.50,1.0245E-004
452.00,1.0163E-004
452.50,1.0086E-004
453.00,1.1727E-004
453.50,1.1987E-004
454.00,1.2800E-004
454.50,1.3958E-004
455.00,1.5097E-004
455.50,1.6436E-004
456.00,1.6199E-004
456.50,1.4312E-004
457.00,1.3839E-004
457.50,1.3414E-004
458.00,1.3248E-004
458.50,1.1349E-004
459.00,9.8291E-005
459.50,8.6649E-005
460.00,8.4736E-005
460.50,8.8165E-005
461.00,7.5676E-005
461.50,6.5175E-005
462.00,6.5732E-005
462.50,6.1672E-005
463.00,7.1485E-005
463.50,7.6674E-005
464.00,8.8573E-005
464.50,1.1035E-004
465.00,1.2663E-004
465.50,1.4349E-004
466.00,1.4471E-004
466.50,1.4024E-004
467.00,1.2749E-004
467.50,1.1425E-004
468.00,1.0730E-004
468.50,1.0856E-004
469.00,1.2543E-004
469.50,1.5235E-004
470.00,1.7206E-004
470.50,1.9009E-004
471.00,2.1662E-004
471.50,2.6018E-004
472.00,3.4690E-004
472.50,4.2713E-004
473.00,4.8104E-004
473.50,4.6566E-004
474.00,3.9828E-004
474.50,3.0129E-004
475.00,2.1354E-004
475.50,1.6108E-004
476.00,1.3342E-004
476.50,1.2992E-004
477.00,1.3010E-004
477.50,1.2745E-004
478.00,1.0992E-004
478.50,9.6064E-005
479.00,8.6071E-005
479.50,9.0355E-005
480.00,1.0181E-004
480.50,1.1962E-004
481.00,1.3998E-004
481.50,1.5599E-004
482.00,1.6428E-004
482.50,1.7532E-004
483.00,1.8448E-004
483.50,1.8307E-004
484.00,1.6963E-004
484.50,1.4367E-004
485.00,1.2607E-004
485.50,1.2325E-004
486.00,1.2307E-004
486.50,1.2258E-004
487.00,1.1815E-004
487.50,1.0775E-004
488.00,9.9185E-005
488.50,1.0130E-004
489.00,1.0595E-004
489.50,1.1198E-004
490.00,1.1452E-004
490.50,1.2045E-004
491.00,1.1597E-004
491.50,1.1964E-004
492.00,1.0973E-004
492.50,1.0904E-004
493.00,1.1113E-004
493.50,1.1565E-004
494.00,1.1526E-004
494.50,1.1604E-004
495.00,1.1679E-004
495.50,1.2335E-004
496.00,1.3984E-004
496.50,1.5879E-004
497.00,1.7781E-004
497.50,1.8657E-004
498.00,1.8453E-004
498.50,1.6542E-004
499.00,1.3973E-004
499.50,1.2091E-004
500.00,1.1419E-004
500.50,1.2562E-004
501.00,1.3717E-004
501.50,1.4005E-004
502.00,1.3729E-004
502.50,1.2598E-004
503.00,1.2239E-004
503.50,1.2375E-004
504.00,1.3656E-004
504.50,1.6244E-004
505.00,2.0068E-004
505.50,2.6195E-004
506.00,3.4640E-004
506.50,4.5202E-004
507.00,5.5355E-004
507.50,6.2365E-004
508.00,6.1987E-004
508.50,5.5234E-004
509.00,4.4696E-004
509.50,3.4100E-004
510.00,2.6380E-004
510.50,2.0951E-004
511.00,1.7021E-004
511.50,1.3942E-004
