Lambda,Intensity
405.50,1.3517E-002
406.00,7.0601E-003
406.50,4.3665E-003
407.00,4.0832E-003
407.50,4.1266E-003
408.00,3.6808E-003
408.50,2.8496E-003
409.00,2.0899E-003
409.50,1.7133E-003
410.00,1.5951E-003
410.50,1.6225E-003
411.00,1.6814E-003
411.50,1.7484E-003
412.00,1.8015E-003
412.50,1.8682E-003
413.00,1.9557E-003
413.50,2.0610E-003
414.00,2.1658E-003
414.50,2.2741E-003
415.00,2.4086E-003
415.50,2.5580E-003
416.00,2.6950E-003
416.50,2.8031E-003
417.00,2.8965E-003
417.50,2.9892E-003
418.00,3.1052E-003
418.50,3.2154E-003
419.00,3.3470E-003
419.50,3.4729E-003
420.00,3.6329E-003
420.50,3.7915E-003
421.00,3.9243E-003
421.50,4.0729E-003
422.00,4.2271E-003
422.50,4.4108E-003
423.00,4.6252E-003
423.50,4.8060E-003
424.00,5.0083E-003
424.50,5.2003E-003
425.00,5.3731E-003
425.50,5.5662E-003
426.00,5.7536E-003
426.50,5.9413E-003
427.00,6.1226E-003
427.50,6.2943E-003
428.00,6.4741E-003
428.50,6.7013E-003
429.00,6.9242E-003
429.50,7.1492E-003
430.00,7.3698E-003
430.50,7.5925E-003
431.00,7.8610E-003
431.50,8.1375E-003
432.00,8.4962E-003
432.50,8.9824E-003
433.00,9.8466E-003
433.50,1.3881E-002
434.00,2.6479E-002
434.50,4.9894E-002
435.00,7.4749E-002
435.50,8.7673E-002
436.00,7.7368E-002
436.50,5.4805E-002
437.00,3.1879E-002
437.50,1.7839E-002
438.00,1.2661E-002
438.50,1.1310E-002
439.00,1.0873E-002
439.50,1.0741E-002
440.00,1.0677E-002
440.50,1.0639E-002
441.00,1.0618E-002
441.50,1.0613E-002
442.00,1.0680E-002
442.50,1.0756E-002
443.00,1.0842E-002
443.50,1.0874E-002
444.00,1.0886E-002
444.50,1.0893E-002
445.00,1.0915E-002
445.50,1.1015E-002
446.00,1.1053E-002
446.50,1.1101E-002
447.00,1.1106E-002
447.50,1.1124E-002
448.00,1.1169E-002
448.50,1.1169E-002
449.00,1.1186E-002
449.50,1.1191E-002
450.00,1.1130E-002
450.50,1.1109E-002
451.00,1.1114E-002
451.50,1.1124E-002
452.00,1.1161E-002
452.50,1.1138E-002
453.00,1.1098E-002
453.50,1.1033E-002
454.00,1.0969E-002
454.50,1.0912E-002
455.00,1.0899E-002
455.50,1.0916E-002
456.00,1.0917E-002
456.50,1.0903E-002
457.00,1.0912E-002
457.50,1.0851E-002
458.00,1.0745E-002
458.50,1.0625E-002
459.00,1.0520E-002
459.50,1.0444E-002
460.00,1.0401E-002
460.50,1.0322E-002
461.00,1.0273E-002
461.50,1.0241E-002
462.00,1.0151E-002
462.50,1.0069E-002
463.00,9.9648E-003
463.50,9.8087E-003
464.00,9.6964E-003
464.50,9.6066E-003
465.00,9.5627E-003
465.50,9.4695E-003
466.00,9.3396E-003
466.50,9.1938E-003
467.00,9.1321E-003
467.50,9.1356E-003
468.00,9.1304E-003
468.50,9.0734E-003
469.00,8.9701E-003
469.50,8.8742E-003
470.00,8.7872E-003
470.50,8.7302E-003
471.00,8.6349E-003
471.50,8.5186E-003
472.00,8.4075E-003
472.50,8.2978E-003
473.00,8.2184E-003
473.50,8.1381E-003
474.00,8.0476E-003
474.50,7.9413E-003
475.00,7.8085E-003
475.50,7.6832E-003
476.00,7.5810E-003
476.50,7.5152E-003
477.00,7.4631E-003
477.50,7.4125E-003
478.00,7.3561E-003
478.50,7.3351E-003
479.00,7.3738E-003
479.50,7.4819E-003
480.00,7.6786E-003
480.50,7.8986E-003
481.00,8.1889E-003
481.50,8.6316E-003
482.00,9.2936E-003
482.50,1.0203E-002
483.00,1.1274E-002
483.50,1.2482E-002
484.00,1.3842E-002
484.50,1.5254E-002
485.00,1.6638E-002
485.50,1.7782E-002
486.00,1.8608E-002
486.50,1.8977E-002
487.00,1.8846E-002
487.50,1.8264E-002
488.00,1.7425E-002
488.50,1.6524E-002
489.00,1.5647E-002
489.50,1.4856E-002
490.00,1.4220E-002
490.50,1.3746E-002
491.00,1.3390E-002
491.50,1.2955E-002
492.00,1.2414E-002
492.50,1.1802E-002
493.00,1.1201E-002
493.50,1.0645E-002
494.00,1.0109E-002
494.50,9.6460E-003
495.00,9.2493E-003
495.50,8.9121E-003
496.00,8.5972E-003
496.50,8.2576E-003
497.00,7.9298E-003
497.50,7.5817E-003
498.00,7.2244E-003
498.50,6.8607E-003
499.00,6.5108E-003
499.50,6.1944E-003
500.00,5.9209E-003
500.50,5.6837E-003
501.00,5.4900E-003
501.50,5.3317E-003
502.00,5.2031E-003
502.50,5.0969E-003
503.00,5.0072E-003
503.50,4.9317E-003
504.00,4.8785E-003
504.50,4.8563E-003
505.00,4.8565E-003
505.50,4.8751E-003
506.00,4.8902E-003
506.50,4.9088E-003
507.00,4.9498E-003
507.50,5.0104E-003
508.00,5.0918E-003
508.50,5.1732E-003
509.00,5.2356E-003
509.50,5.2927E-003
510.00,5.3544E-003
510.50,5.4053E-003
511.00,5.4529E-003
511.50,5.4776E-003
512.00,5.5031E-003
512.50,5.5173E-003
513.00,5.5237E-003
513.50,5.5023E-003
514.00,5.4518E-003
514.50,5.3928E-003
515.00,5.3300E-003
515.50,5.3019E-003
516.00,5.2713E-003
516.50,5.2200E-003
517.00,5.1458E-003
517.50,5.0545E-003
518.00,4.9852E-003
518.50,4.9104E-003
519.00,4.8259E-003
519.50,4.7224E-003
520.00,4.6314E-003
520.50,4.5564E-003
521.00,4.4864E-003
521.50,4.3995E-003
522.00,4.3016E-003
522.50,4.2198E-003
523.00,4.1629E-003
523.50,4.1185E-003
524.00,4.0514E-003
524.50,3.9778E-003
525.00,3.9143E-003
525.50,3.8730E-003
526.00,3.8445E-003
526.50,3.8194E-003
527.00,3.7939E-003
527.50,3.7523E-003
528.00,3.7004E-003
528.50,3.6431E-003
529.00,3.5962E-003
529.50,3.5595E-003
530.00,3.5381E-003
530.50,3.5482E-003
531.00,3.6076E-003
531.50,3.7696E-003
532.00,4.0355E-003
532.50,4.3572E-003
533.00,4.5914E-003
533.50,4.6719E-003
534.00,4.6643E-003
534.50,4.7282E-003
535.00,4.9709E-003
535.50,5.5085E-003
536.00,6.4086E-003
536.50,7.7238E-003
537.00,9.3152E-003
537.50,1.1067E-002
538.00,1.3092E-002
538.50,1.5867E-002
539.00,2.0300E-002
539.50,2.6988E-002
540.00,3.5367E-002
540.50,4.3446E-002
541.00,4.8926E-002
541.50,5.1532E-002
542.00,5.2031E-002
542.50,5.1832E-002
543.00,5.1539E-002
543.50,5.1489E-002
544.00,5.1864E-002
544.50,5.2362E-002
545.00,5.2770E-002
545.50,5.2933E-002
546.00,5.2858E-002
546.50,5.1342E-002
547.00,4.7784E-002
547.50,4.2968E-002
548.00,3.8015E-002
548.50,3.3910E-002
549.00,3.0250E-002
549.50,2.6775E-002
550.00,2.3468E-002
550.50,2.0515E-002
551.00,1.7972E-002
551.50,1.5850E-002
552.00,1.3996E-002
552.50,1.2328E-002
553.00,1.0763E-002
553.50,9.3001E-003
554.00,7.9574E-003
554.50,6.8025E-003
555.00,5.8566E-003
555.50,5.1589E-003
556.00,4.6349E-003
556.50,4.2222E-003
557.00,3.8585E-003
557.50,3.5331E-003
558.00,3.2450E-003
558.50,2.9940E-003
559.00,2.7819E-003
559.50,2.6023E-003
560.00,2.4659E-003
560.50,2.3523E-003
561.00,2.2750E-003
561.50,2.2148E-003
562.00,2.1406E-003
562.50,2.0577E-003
563.00,1.9530E-003
563.50,1.8648E-003
564.00,1.7900E-003
564.50,1.7235E-003
565.00,1.6575E-003
565.50,1.5891E-003
566.00,1.5312E-003
566.50,1.4959E-003
567.00,1.4772E-003
567.50,1.4663E-003
568.00,1.4515E-003
568.50,1.4186E-003
569.00,1.3697E-003
569.50,1.3016E-003
570.00,1.2338E-003
570.50,1.1794E-003
571.00,1.1439E-003
571.50,1.1346E-003
572.00,1.1504E-003
572.50,1.1866E-003
573.00,1.2320E-003
573.50,1.3006E-003
574.00,1.4032E-003
574.50,1.7672E-003
575.00,3.2009E-003
575.50,6.5047E-003
576.00,1.1109E-002
576.50,1.4419E-002
577.00,1.5105E-002
577.50,1.4322E-002
578.00,1.4623E-002
578.50,1.6295E-002
579.00,1.7025E-002
579.50,1.5633E-002
580.00,1.3256E-002
580.50,1.1426E-002
581.00,1.0919E-002
581.50,1.1437E-002
582.00,1.2805E-002
582.50,1.4326E-002
583.00,1.5448E-002
583.50,1.5886E-002
584.00,1.5654E-002
584.50,1.4994E-002
585.00,1.4469E-002
585.50,1.4958E-002
586.00,1.6749E-002
586.50,1.9158E-002
587.00,2.0350E-002
587.50,1.9112E-002
588.00,1.6017E-002
588.50,1.2719E-002
589.00,1.0561E-002
589.50,9.5501E-003
590.00,9.4155E-003
590.50,9.7820E-003
591.00,1.0683E-002
591.50,1.2268E-002
592.00,1.4251E-002
592.50,1.5651E-002
593.00,1.5641E-002
593.50,1.3801E-002
594.00,1.1174E-002
594.50,8.7430E-003
595.00,7.1969E-003
595.50,6.3821E-003
596.00,6.0936E-003
596.50,6.0517E-003
597.00,6.3052E-003
597.50,6.9805E-003
598.00,8.0957E-003
598.50,9.3619E-003
599.00,1.0248E-002
599.50,1.0203E-002
600.00,9.2564E-003
600.50,7.8041E-003
601.00,6.3549E-003
601.50,5.2068E-003
602.00,4.4838E-003
602.50,4.0974E-003
603.00,4.0147E-003
603.50,4.1215E-003
604.00,4.2977E-003
604.50,4.5206E-003
605.00,4.7993E-003
605.50,5.2135E-003
606.00,5.8203E-003
606.50,6.6619E-003
607.00,7.9227E-003
607.50,9.7419E-003
608.00,1.2657E-002
608.50,1.7785E-002
609.00,2.7601E-002
609.50,4.4422E-002
610.00,6.1892E-002
610.50,7.4254E-002
611.00,7.8754E-002
611.50,7.8882E-002
612.00,7.5260E-002
612.50,6.8228E-002
613.00,5.9175E-002
613.50,5.1464E-002
614.00,4.5706E-002
614.50,4.0151E-002
615.00,3.3890E-002
615.50,2.7358E-002
616.00,2.1626E-002
616.50,1.7272E-002
617.00,1.4450E-002
617.50,1.2621E-002
618.00,1.1585E-002
618.50,1.1120E-002
619.00,1.1094E-002
619.50,1.1453E-002
620.00,1.1925E-002
620.50,1.2310E-002
621.00,1.2415E-002
621.50,1.2383E-002
622.00,1.2400E-002
622.50,1.2587E-002
623.00,1.2900E-002
623.50,1.3190E-002
624.00,1.3366E-002
624.50,1.3425E-002
625.00,1.3386E-002
625.50,1.3304E-002
626.00,1.3095E-002
626.50,1.2733E-002
627.00,1.2220E-002
627.50,1.1707E-002
628.00,1.1368E-002
628.50,1.1440E-002
629.00,1.2296E-002
629.50,1.4236E-002
630.00,1.6987E-002
630.50,1.8875E-002
631.00,1.8370E-002
631.50,1.5130E-002
632.00,1.0836E-002
632.50,7.1592E-003
633.00,4.8528E-003
633.50,3.6405E-003
634.00,3.0912E-003
634.50,2.7897E-003
635.00,2.5951E-003
635.50,2.4382E-003
636.00,2.3019E-003
636.50,2.1766E-003
637.00,2.0708E-003
637.50,1.9704E-003
638.00,1.8744E-003
638.50,1.7922E-003
639.00,1.7181E-003
639.50,1.6745E-003
640.00,1.6401E-003
640.50,1.6402E-003
641.00,1.6414E-003
641.50,1.6651E-003
642.00,1.7037E-003
642.50,1.7496E-003
643.00,1.7936E-003
643.50,1.8132E-003
644.00,1.8382E-003
644.50,1.8514E-003
645.00,1.8407E-003
645.50,1.7942E-003
646.00,1.7442E-003
646.50,1.7386E-003
647.00,1.7700E-003
647.50,1.8226E-003
648.00,1.9584E-003
648.50,2.3395E-003
649.00,3.1198E-003
649.50,4.2560E-003
650.00,5.2165E-003
650.50,5.5032E-003
651.00,4.9306E-003
651.50,4.0628E-003
652.00,3.4144E-003
652.50,3.1529E-003
653.00,3.0308E-003
653.50,2.8107E-003
654.00,2.4954E-003
654.50,2.1733E-003
655.00,1.9609E-003
655.50,1.8537E-003
656.00,1.8221E-003
656.50,1.8618E-003
657.00,1.9408E-003
657.50,1.9937E-003
658.00,1.9190E-003
658.50,1.7211E-003
659.00,1.4790E-003
659.50,1.2994E-003
660.00,1.2626E-003
660.50,1.4376E-003
