R,G,B,C,R/G,B/G,R/C,B/C,G/C,MSI,SLI,IPI,fname
57447105054.85286,71135260376.40707,55634986711.73804,194410508017.5249,0.8075756629114123,0.7821013997467576,0.29549382716326406,0.36590234294328716,0.286172734586563,0.5917686783829857,0.7415690503970948,0.6818006234056933,LSPDD/lampdump/LED_A19_domestic-use_coolwhite-color_Sylvania-brand_4W_120V_50Lum_5087K
137186208158.32251,65972826457.71,42654193779.15,325489816513.178,2.079435057193765,0.6465418577524833,0.42147619126132724,0.20268783571924434,0.13104616984975037,0.30111140981057105,0.5115493675600697,0.9345186230296162,LSPDD/lampdump/INC_A19_domestic-use_softwhite-color_GE-brand_100W_120V_2670K_15.3Lum
2156969953.9037743,1434384626.1966496,612046935.9741325,4429350592.565115,1.503759810660478,0.4266965253225064,0.4869720535385832,0.32383632684311225,0.1381798354371595,0.15592769708607276,0.3824577904168324,0.5013447958885248,LSPDD/lampdump/CFL_R30_dim_domestic-use_softwhite-color_EnerSaver_Globe-brand_13W_2700K
74382057075.39368,80125331183.78003,57019195639.84415,222264836695.35336,0.9283213682422947,0.71162508531867,0.3346550816643355,0.36049485998364905,0.2565371854928062,0.48619087999100435,0.6342388754827643,0.6267384013507058,LSPDD/lampdump/CFL_PAR30LNFlood_domestic-use_coolwhite-color_ELume-brand_15W_46.7Lum_120V_4100K_8000H
761965347125.6625,387439137186.67255,260020394897.7125,1872505398258.0376,1.96667108196284,0.6711257845188514,0.40692291078813814,0.20690949011260587,0.13886229387621812,0.33834611376667534,0.5553049465952762,0.9441393759067214,LSPDD/lampdump/Halo_PAR30_domestic-use_softwhite-color_Globe-brand_75W_120V_11.5Lum_2865K
63598704324.1759,48834607009.5605,26771746699.497997,147991066294.15146,1.3023285784141765,0.5482125963306475,0.4297469159237303,0.32998347962771873,0.180901100112933,0.28335634745737476,0.4908069807210893,0.6418419479667686,LSPDD/lampdump/LED_PAR20-Flood_domestic-use_softwhite-color_Philips-brand_8W_120V_58.8Lum_3000K
273545761972.80002,207701484408.435,131035391016.86249,703109438566.3375,1.3170139960814407,0.6308832668676921,0.38905147188831446,0.2954042045459451,0.1863655696103978,0.35458037865033465,0.5226753899002214,0.656641551690503,LSPDD/lampdump/LED_PAR38_dim_domestic-use_softwhite-color_Standard-brand_20W_120V_60Lum_3000K_25000H
338202533342.18463,280422902550.4139,177656147618.2955,842017955499.2212,1.206044621413842,0.6335293800988913,0.4016571512915884,0.33303672530849404,0.21098855013485496,0.3522328133775934,0.5536994836549167,0.6397984498609666,LSPDD/lampdump/LED_WALL-002_domestic-use_softwhite-color_DALS-brand_7.5W_80Lum_3000K_120V
96348250929.04999,45801735393.739006,32139574560.07781,231992712083.85156,2.1035938944405275,0.7017108474992678,0.4153072312643417,0.19742747512337544,0.1385370008884644,0.35851944421398224,0.577920275918498,1.1173416905170048,LSPDD/lampdump/INC_A21_domestic-use_Daylight-color_GE-brand_80-100-150W_120V_2600K
55524091219.73264,57530200537.20627,35229226944.41681,155817333400.24896,0.9651294572460908,0.6123605795817304,0.3563409154044984,0.36921566607373574,0.22609311926756745,0.3724853284947392,0.5876011972033963,0.5716075992483054,LSPDD/lampdump/FL_T8G13_domestic-use_coolwhite-color_GE-brand_32W_4000K
172139934661.965,79452193440.3975,51697385708.76875,415892391013.73975,2.1665850520678056,0.6506728571005466,0.41390498691830613,0.19104026704295404,0.1243047163780903,0.29642286506682186,0.5082664761519675,0.9463887206315359,LSPDD/lampdump/INC_A19_domestic-use_softwhite-color_Sylvania-brand_100W_120V_12.6Lum_2659K
37857338550.67459,36724110956.69056,24477294643.262997,107986265718.62657,1.0308578632528496,0.6665183718709905,0.35057549493671003,0.34008131230670025,0.2266704425824117,0.4169417276960968,0.6194714008453693,0.6004957355343434,LSPDD/lampdump/CFL_Twister_domestic-use_coolwhite-color_EnergyStar-brand_15W_63.3Lum_4100K_10000H
7794247173.09295,5574002942.33625,2178611257.6819496,16385420126.055,1.3983213237821006,0.3908521901082494,0.47568186309114274,0.3401806544754286,0.13296035383417892,0.16006977910244716,0.369024354419842,0.46809684923916245,LSPDD/lampdump/CFL_Twister_domestic-use_softwhite-color_EnerSaver_Globe-brand_40W_120V_65Lum_2700K
196770278861.985,88782478104.9475,55986217865.53125,461871963056.7362,2.216318839730829,0.6305998555182406,0.4260277622389774,0.19222313802589805,0.12121588306639414,0.274454004026571,0.4881264553549709,0.9499265442822519,LSPDD/lampdump/INC_Candle-Crystalclear_domestic-use_softwhite-color_GE-brand_60W_120V_2574K
103009056652.85097,60983908667.31382,31273614162.070816,210210741404.42468,1.6891186364389563,0.5128174766999292,0.49002755979377727,0.2901084324229979,0.1487726742845337,0.2015500943404304,0.33595526536468195,0.5833355027611724,LSPDD/lampdump/LED_Streetview-2amber-board-and-1white-board_streetlight-use_Philips-brand
338138255898.1404,219672660317.57904,113235352943.7958,715975276937.8158,1.539282382292346,0.5154731261509391,0.47227644136587765,0.30681598568194435,0.15815539529255362,0.21484454111688805,0.4201216921963057,0.6517329721272471,LSPDD/lampdump/LED_PAR20_BlackBulbBody_domestic-usesoftwhite-color_EnergySmart-brand_7W_47.1Lum_2700K_25000H
578734064040.675,281234806761.8775,182033393320.1,1392254806051.15,2.057832281516602,0.6472648084212006,0.4156811393469975,0.20199952303238466,0.13074718257673035,0.304809639312483,0.5186356532518346,0.9330154803474,LSPDD/lampdump/Halo_PAR20_domestic-use_softwhite-color_Globe-brand_50W_120V_9Lum_2729K
6450274231.076753,4470338294.073587,2418933260.060319,14088839148.485622,1.4429051688611585,0.5411074287749419,0.4578286516792321,0.317296424989996,0.17169145268581795,0.2555081762281456,0.42754651048644754,0.5643419777623427,LSPDD/lampdump/CFL_PAR30_domestic-use_coolwhite-color_EnerSaver_Globe-brand_15W_120V_46.7Lum_4100K
194272668490.8424,165634058154.3881,92945404775.02429,483493724714.91284,1.1729029081069797,0.561149112753064,0.4018101136791244,0.3425774724419692,0.19223704470999825,0.317623505185116,0.5044851336680706,0.6407516254390421,LSPDD/lampdump/LED_Encaster4inchCalculite_domestic-use_coolwhite-color_Philips-brand_14W_1000lm_3500K
156200946463.63632,121837639294.95705,68796358111.18164,368697707614.16174,1.2820418006088337,0.5646560333020928,0.4236558655989773,0.33045401904819777,0.18659285558448957,0.28017837804450274,0.495695109886043,0.63320640565459,LSPDD/lampdump/LED_PAR38-Enduraled_domestic-use_softwhite-color_Philips-brand_18W_120V_58.3Lum_3000K
140757139837.16367,102971992434.65315,63138076628.93463,324834577145.144,1.3669458705141524,0.6131577639327758,0.43331944854586696,0.31699824981576014,0.19436993802763491,0.326065195888976,0.46448775037578016,0.6128623290424452,LSPDD/lampdump/CFL_PAR38_domestic-use_softwhite-color_ELume-brand_23W_55.7Lum_120V_2700K_8000H
735402096831.3375,374374378105.8075,248724806882.8,1798788119196.925,1.9643494315828811,0.6643745443832275,0.4088319735843376,0.20812588993135456,0.13827354329749744,0.33208649684174907,0.5486631629074289,0.9373363398465232,LSPDD/lampdump/Halo_PAR38_domestic-use_softwhite-color_Globe-brand_90W_120V_14.4Lum_3000K
77306668428.56952,75019557317.94798,52103254452.3952,222875792353.85202,1.0304868649241463,0.6945289510516721,0.34685987029866594,0.33659805098456846,0.2337770912763496,0.44388234706515706,0.6381713923388284,0.6210694314595189,LSPDD/lampdump/CFL_Twister_domestic-use_coolwhite-color_GE-brand_26W_65.4Lum_4100K
84766567225.2775,32705616424.6675,20783306729.058125,202305071730.93182,2.5918046039745075,0.6354659841660336,0.4190036685685174,0.16166483689626113,0.10273250468332387,0.24231253827206045,0.454732394168219,1.0063337454148598,LSPDD/lampdump/INC_A19_domestic-use_softwhite-color_Sylvania-brand_25W_120V_7.6Lum_2403K
673646007445.825,350909124512.7775,228145279945.35,1617454016625.85,1.9197164176940509,0.6501548805894406,0.41648541505440084,0.21695153055714345,0.14105209644307598,0.3228969355503833,0.5399589589484259,0.9203559306978095,LSPDD/lampdump/Halo_PAR38_domestic-use_softwhite-color_Sylvania-brand_90W_120V_14.6Lum_3000K
95866745666.10916,68184830743.26595,40528213703.3329,217934083970.60202,1.405983480799021,0.5943875384237943,0.43988872194512263,0.3128690542616715,0.18596546701157543,0.2938924199213175,0.48683644705947776,0.6819408614273763,LSPDD/lampdump/LED_PAR20_domestic-use_softwhite-color_Philips-brand_5W_120V_66Lm_2700K
313780007179.2095,381525366061.6295,312523109828.4641,1067055194117.8013,0.8224355051887249,0.8191411047043746,0.2940616463974296,0.3575497951416276,0.29288373417913566,0.6493627992326767,0.6993292987128139,0.694357185016108,LSPDD/lampdump/LED_PAR20_dim_domestic-use_coolwhite-color_LightingScience-brand_8W_52.5Lum_120V_5000K_50000H
146519019437.8675,75565923869.7025,49656949024.74375,354375463490.1987,1.938956237609278,0.65713414832811,0.4134570096778721,0.21323689604653595,0.14012524607567012,0.32585949918853596,0.5357237891178211,0.9135689131828069,LSPDD/lampdump/Halo_A19_domestic-use_CrystaldaylightPlus-color_Sylvania-brand_60W_120V_16Lum
161666248837.22778,103599976691.42531,58935951694.843704,346122650404.96173,1.56048537847411,0.5688799706044884,0.4670779235282034,0.2993157962075405,0.17027476134800465,0.26230902031571635,0.455872896094238,0.72408648556018,LSPDD/lampdump/LED_MR16_domestic-use_softwhite-color_TCPElite-brand_7W_120V_71Lm_2400K
250156741729.77698,190691000009.7529,105150441532.36574,581575539504.6483,1.3118434625492692,0.5514179564163375,0.4301362845191971,0.32788689870308546,0.18080272361854605,0.27304092796731944,0.4742046170788686,0.6303080877357765,LSPDD/lampdump/LED_MR16_domestic-use_softwhite-color_Philips-brand_10W_120V_49.5Lm_3000K
287780994620.0,143711589218.60498,95395221130.2,704806402915.065,2.00248982134799,0.6637962995808976,0.40831211724204497,0.20390221857267013,0.1353495381648738,0.3252021372314986,0.5343032174367217,0.9244121273771309,LSPDD/lampdump/INC_A21_domestic-use_softwhite-color_Sylvania-brand_300W_120V_19.7Lum_2800K
180086807738.31937,180860476513.77625,118421707702.33987,509152785053.01904,0.995722289411319,0.654768305298143,0.35369895446917093,0.35521847630656267,0.23258579974183663,0.4142160958178307,0.598497960117241,0.6292608156203958,LSPDD/lampdump/LED_PAR20_domestic-use_coolwhite-color_Ledtech-brand_8W_120V_E26_3816K
187277046899.024,135573988703.67409,68579288131.238304,419549347498.166,1.381364144329765,0.5058439954963115,0.4463766849258242,0.32314193672835284,0.1634594083870863,0.24703201979578573,0.43965965959588765,0.6608178087780825,LSPDD/lampdump/LED_Encaster_Calculite_domestic-use_softwhite-color_Philips_brand_22W_1500lm_7inch_3000K
251448746001.92,113171656290.585,72532308957.5,602038640797.4099,2.2218349915838296,0.6409052525595502,0.417662138212378,0.187980718547712,0.1204778298971471,0.2822950851547259,0.49617307127186505,0.9514596889316586,LSPDD/lampdump/INC_A19_domestic-use_softwhite-color_Globe-brand_100W_120V_11Lum_2610K
170688890441.4775,81947852224.52998,52776693245.456245,409662694902.61523,2.0828964494860074,0.6440277787983106,0.41665714883327015,0.20003738012808459,0.12882962960052363,0.29873374532965474,0.5125346500466984,0.931653142666501,LSPDD/lampdump/Halo_PAR30Accubeam_domestic-use_softwhite-color_Standard-brand_75W_130V_5000H
59362489107.3599,41011659610.83673,22632366455.914886,131210053537.16794,1.447453959938608,0.5518520018617977,0.4524233281449295,0.3125649178949488,0.17248957565209594,0.24963911606151004,0.45644085157399067,0.6367081075644645,LSPDD/lampdump/LED_CandleLight-B11_dim_domestic-use_softwhite-color_Philips-brand_3.5W_120V_51.4Lum_2700K_bernard
247024843608.81,124830885286.715,82826412227.0125,605028548201.2424,1.9788760052565242,0.66350897085104,0.40828626077764096,0.20632230604297733,0.1368967009461892,0.32754018484038383,0.5370314018161706,0.9199713261206717,LSPDD/lampdump/INC_A21_domestic-use_softwhite-color_Sylvania-brand_150W_120V_17.6Lum_2813K
110379884482.03754,78659142985.14366,42985137976.33982,247547524470.13684,1.4032683333822358,0.5464735101990422,0.44589371159457236,0.31775370468159453,0.1736439823761008,0.2635174648518215,0.45946098610800873,0.6527733203239189,LSPDD/lampdump/LED_A19_nondim_domestic-use_softwhite-color_Sylvania-brand_10W_120V_80Lum_2700K_bernard
30648612618.89027,18725562004.171875,9996207116.733524,62674906501.13298,1.636725915732839,0.53382681462412,0.4890093073906099,0.29877287497562316,0.15949297214432737,0.24363341800385166,0.414012288439517,0.5802502744149042,LSPDD/lampdump/LED_CandleLight_dim_domestic-use_softwhite-color_Philips-brand_4W_120V_80Lum_2700K_bernard
357409193091.3031,281208572800.508,169564567070.8767,861501711673.8544,1.270975452604187,0.602985056188765,0.41486765289981264,0.326416731377276,0.19682441111047977,0.31953944560442465,0.5233918159887775,0.6643366897754885,LSPDD/lampdump/LED_WALL_004_domestic-use_softwhite-color_DALS-brand_3.5W_70Lum_3000K_120V
162619444866.26154,111776156662.42154,58867528891.00808,355704897597.28235,1.4548670281927236,0.5266555108778309,0.45717516392021695,0.3142384527664584,0.1654954128791783,0.24063033270762405,0.44241496043791395,0.65462104827654,LSPDD/lampdump/LED_A19Omni_dim_domestic-use_softwhite-color_Standard-brand_8.5W_54.1Lum_120V_2700K_50000H
1820883939638.65,1886502248667.2524,1404661289591.675,5403016629937.263,0.9652169462957388,0.7445850067679585,0.3370124625472036,0.34915721676932127,0.2599772286112666,0.49557752603938743,0.6802717370248713,0.6834536089362222,LSPDD/lampdump/LED_Cylinder-1012_domestic-use_coolwhite-color_DALS-brand_15W_70Lum_4000K_120V
3375690021.3885684,2002825852.0803149,698298882.3606267,6635653060.012192,1.685463575318979,0.34865681488748046,0.5087200899232014,0.3018279940145989,0.10523438703700759,0.08653367687062104,0.2397900857275658,0.4438039583275899,LSPDD/lampdump/LED_Bridgelux-2760-filtered_streetlight-use_softwhite-color_LedTech-brand_2260K_56W
143632265540.70642,143439154059.75467,126335001636.01733,433434336566.3801,1.001346295453411,0.8807567394282596,0.33138183439398383,0.3309362963628219,0.29147437334298326,0.6117786558583203,0.7108132314703254,0.7299713717617536,LSPDD/lampdump/CFL_PAR38_domestic-use_coolwhite-color_Elume-brand_23W_55.7Lum_120V_4100K_8000H
1770856942.6063125,1287102792.341241,609963113.1623287,3901246240.9585004,1.3758473318087692,0.4739039622878957,0.4539208327878399,0.3299209311189266,0.15635083649897125,0.21304494540110422,0.4139752177383241,0.5288224089075434,LSPDD/lampdump/CFL_Twister_domestic-use_white-color_GE-brand_13W_120V
7760756558.64795,8989871824.5173,6744680086.627625,25838637955.23345,0.8632777763841649,0.7502531980749094,0.30035470801881253,0.3479235956667932,0.2610307903347333,0.5939084846618863,0.5818704046239881,0.6169099875643111,LSPDD/lampdump/MH_Venture_outdoor-use_coolwhite-color_400W_4700K
65733652523.33875,28077236307.74825,17889907002.81125,155233629254.34015,2.341172464513495,0.637167661614698,0.42344982101551243,0.1808708360592764,0.11524504766618454,0.26764537328582133,0.479338297357919,0.9737435234822739,LSPDD/lampdump/INC_A19_domestic-use_softwhite-color_GE-brand_25W_120V_2512K_8.4Lum
61496455518.310295,28600578822.109253,18394064796.85159,147772553274.83655,2.1501822008850873,0.643136102638326,0.4161561410117573,0.19354459396066687,0.12447551584658058,0.2868286254789085,0.5066242771984412,0.9398763161988227,LSPDD/lampdump/Halo_Fan_domestic-use_softwhite-color_Enersaver_Globe-brand_29W_120V_11.9Lum_2660K
6159326658.88328,4240944850.0778923,2287735105.368211,13420894549.441988,1.4523477377382432,0.5394399564819129,0.4589356272931428,0.3159956912301514,0.17046070192566484,0.25310600686351287,0.4256845125067825,0.5624972812081428,LSPDD/lampdump/CFL_R30_domestic-use_softwhite-color_EnerSaver_Globe-brand_15W_120V_41.3Lum_2700K
184873902609.6755,207537412491.06073,158498422267.66275,582478094023.3153,0.8907979548874765,0.7637101203354829,0.31739202642404507,0.3563008027607532,0.272110528952044,0.5264151187253695,0.7219793751641407,0.6761792872160229,LSPDD/lampdump/LED_WALL-pack-1190_domestic-use_coolwhite-color_DALS-brand_20W_70Lum_4000K_120V
6756881418.4667635,4887166243.02104,2293296252.540053,14727652350.501787,1.3825765448670198,0.4692486685540768,0.4587887639971722,0.33183606773923674,0.15571363296485727,0.20944364194935114,0.4089543049024513,0.5292340985018691,LSPDD/lampdump/CFL_Twister_dim_domestic-use_softwhite-color_Sylvania-brand_23W_120V_2700K
82841813701.72374,63093489679.390045,33414804117.83195,189697449581.32422,1.3130009787489156,0.529607797692432,0.4367049419196806,0.3326006217724164,0.17614788280802302,0.268574401446459,0.44325622473247467,0.5628195059835872,LSPDD/lampdump/CFL_TwisterT2_domestic-use_softwhite-color_Elume-brand_23W_69.6Lum_120V_2700K_10000H
338138255898.1404,219672660317.57904,113235352943.7958,715975276937.8158,1.539282382292346,0.5154731261509391,0.47227644136587765,0.30681598568194435,0.15815539529255362,0.21484454111688805,0.4201216921963057,0.6517329721272471,LSPDD/lampdump/LED_PAR20_dim_domestic-use_softwhite-color_EnergySmart-brand_7W_47.1Lum_2700K_25000H
