S2 2020 04 19 00 01 02 45.406216 -71.824898 286.200010 14 47.80 1.20 60.00 614.40 4775 0.195719 31 27 23 72 UE
S3 2020 04 19 00 01 04 45.406303 -71.824944 285.500000 14 47.80 1.20 60.00 614.40 1700 0.104384 36 19 14 63 UE
S4 2020 04 19 00 01 07 45.406456 -71.825058 285.500000 14 47.80 1.20 60.00 614.40 2162 0.300103 52 34 18 103 UE
S5 2020 04 19 00 01 09 45.406567 -71.825127 285.799990 14 47.80 1.20 60.00 614.40 3608 0.326199 323 113 65 458 UE
S6 2020 04 19 00 01 12 45.406723 -71.825241 286.299990 14 47.80 1.20 60.00 614.40 1628 0.260959 75 37 18 126 UE
S1 2020 04 19 00 01 14 45.406822 -71.825302 287.700010 13 47.80 1.20 60.00 614.40 1649 7.306857 1571 795 252 2921 OK
S2 2020 04 19 00 01 17 45.406929 -71.825363 287.799990 14 47.80 1.20 60.00 614.40 2133 0.091336 49 19 9 77 UE
S3 2020 04 19 00 01 19 45.407089 -71.825447 288.000000 14 47.80 1.20 60.00 614.40 3351 0.378391 318 109 54 472 UE
S4 2020 04 19 00 01 21 45.407196 -71.825500 288.200010 14 47.80 1.20 60.00 614.40 4380 0.026096 12 8 8 15 UE
S5 2020 04 19 00 01 24 45.407356 -71.825592 287.500000 15 47.80 1.20 60.00 614.40 2134 0.469727 296 124 86 445 UE
S6 2020 04 19 00 01 26 45.407459 -71.825645 287.299990 15 47.80 1.20 60.00 614.40 1705 0.574110 183 97 67 309 UE
S1 2020 04 19 00 01 29 45.407608 -71.825745 287.399990 15 47.80 1.20 60.00 614.40 1770 11.403916 3073 1685 1076 5510 OK
S2 2020 04 19 00 01 31 45.407707 -71.825806 287.200010 15 47.80 1.20 60.00 614.40 1666 0.091336 45 21 15 72 UE
S3 2020 04 19 00 01 34 45.407856 -71.825905 287.200010 15 47.80 1.20 60.00 614.40 2268 0.247911 163 67 46 249 UE
S4 2020 04 19 00 01 36 45.407951 -71.825958 287.000000 15 47.80 1.20 60.00 614.40 2274 0.026096 10 6 5 14 UE
S5 2020 04 19 00 01 39 45.408054 -71.826019 286.700010 15 47.80 1.20 60.00 614.40 3842 0.665446 802 310 243 1213 OK
S6 2020 04 19 00 01 41 45.408222 -71.826088 286.100010 15 47.80 1.20 60.00 614.40 1818 0.626302 391 179 146 634 OK
S1 2020 04 19 00 01 44 45.408337 -71.826141 285.899990 15 47.90 1.30 60.00 614.40 2343 0.587158 230 134 125 372 OK
S2 2020 04 19 00 01 46 45.408512 -71.826225 283.700010 14 47.80 1.20 60.00 614.40 2574 0.130480 38 24 20 60 UE
S3 2020 04 19 00 01 48 45.408596 -71.826302 283.000000 15 47.80 1.20 60.00 614.40 1687 0.182671 86 45 39 130 UE
S4 2020 04 19 00 01 51 45.408623 -71.826477 282.299990 15 47.80 1.20 60.00 614.40 1967 0.078288 30 17 14 44 UE
S5 2020 04 19 00 01 53 45.408596 -71.826607 282.200010 15 47.80 1.20 60.00 614.40 1880 1.735379 966 424 303 1609 OK
S6 2020 04 19 00 01 56 45.408566 -71.826805 282.200010 15 47.80 1.20 60.00 614.40 1625 1.226508 532 257 189 890 OK
S1 2020 04 19 00 01 58 45.408562 -71.826950 280.799990 15 47.80 1.20 60.00 614.40 2425 0.091336 43 25 24 71 UE
S2 2020 04 19 00 02 01 45.408569 -71.827179 280.200010 15 47.80 1.20 60.00 614.40 3185 0.795925 165 117 95 290 UE
S3 2020 04 19 00 02 03 45.408569 -71.827332 279.399990 15 47.80 1.20 60.00 614.40 3200 0.639350 138 97 80 225 UE
S4 2020 04 19 00 02 06 45.408577 -71.827469 279.299990 15 47.80 1.20 60.00 614.40 2238 0.169623 99 39 22 146 UE
S5 2020 04 19 00 02 08 45.408592 -71.827713 278.500000 15 47.80 1.20 60.00 614.40 1810 0.378391 114 63 45 193 UE
S6 2020 04 19 00 02 10 45.408604 -71.827888 278.600010 15 47.80 1.20 60.00 614.40 2120 0.104384 28 17 12 45 UE
S1 2020 04 19 00 02 13 45.408615 -71.828133 279.500000 15 47.80 1.20 60.00 614.40 1626 0.156576 39 19 7 69 UE
S2 2020 04 19 00 02 15 45.408630 -71.828285 278.600010 15 47.80 1.20 60.00 614.40 1643 0.743734 217 110 63 393 UE
S3 2020 04 19 00 02 18 45.408649 -71.828514 278.000000 15 47.80 1.20 60.00 614.40 4223 1.552707 1785 584 304 2651 OK
S4 2020 04 19 00 02 20 45.408661 -71.828667 277.100010 15 47.80 1.20 60.00 614.40 1625 0.078288 39 19 15 55 UE
S5 2020 04 19 00 02 23 45.408684 -71.828896 277.100010 15 47.80 1.20 60.00 614.40 1789 2.857503 777 429 280 1379 OK
S6 2020 04 19 00 02 25 45.408688 -71.829063 274.100010 15 47.80 1.20 60.00 614.40 1760 0.508870 147 80 54 254 UE
S1 2020 04 19 00 02 28 45.408691 -71.829224 274.200010 15 47.80 1.20 60.00 614.40 1937 0.039144 14 8 6 24 UE
S2 2020 04 19 00 02 30 45.408691 -71.829430 274.500000 15 47.80 1.20 60.00 614.40 1903 0.130480 56 31 27 79 UE
S3 2020 04 19 00 02 33 45.408710 -71.829521 273.799990 15 47.80 1.20 60.00 614.40 1815 0.247911 74 41 29 125 UE
S4 2020 04 19 00 02 35 45.408791 -71.829590 273.000000 15 47.80 1.20 60.00 614.40 1724 0.039144 15 8 6 24 UE
S5 2020 04 19 00 02 37 45.408871 -71.829605 273.399990 15 47.80 1.20 60.00 614.40 1684 0.404487 149 78 59 239 UE
S6 2020 04 19 00 02 40 45.409023 -71.829620 273.500000 15 47.80 1.20 60.00 614.40 2667 0.169623 39 26 20 66 UE
S1 2020 04 19 00 02 42 45.409126 -71.829636 273.600010 15 47.80 1.20 60.00 614.40 2347 0.769830 178 113 83 320 UE
S2 2020 04 19 00 02 45 45.409279 -71.829651 272.899990 15 47.80 1.20 60.00 614.40 2005 0.469727 142 82 64 257 UE
S3 2020 04 19 00 02 47 45.409382 -71.829651 272.799990 15 47.80 1.20 60.00 614.40 2020 2.453017 1385 583 385 2186 OK
S4 2020 04 19 00 02 50 45.409466 -71.829506 272.299990 15 47.80 1.20 60.00 614.40 1623 0.117432 56 28 22 88 UE
S5 2020 04 19 00 02 52 45.409473 -71.829376 272.799990 15 47.80 1.20 60.00 614.40 2011 0.143528 53 30 26 76 UE
S6 2020 04 19 00 02 55 45.409466 -71.829239 273.200010 15 47.80 1.20 60.00 614.40 3511 0.052192 13 9 8 18 UE
S1 2020 04 19 00 02 57 45.409447 -71.829025 272.899990 15 47.80 1.20 60.00 614.40 1635 0.000000 2 1 1 3 UE
S2 2020 04 19 00 03 00 45.409431 -71.828873 272.299990 15 47.80 1.20 60.00 614.40 1782 0.143528 76 34 24 123 UE
S3 2020 04 19 00 03 02 45.409439 -71.828621 274.100010 14 47.80 1.20 60.00 614.40 1644 4.527642 1934 911 632 3294 OK
S4 2020 04 19 00 03 04 45.409424 -71.828468 274.399990 15 47.80 1.20 60.00 614.40 1650 0.143528 45 23 14 75 UE
S5 2020 04 19 00 03 07 45.409405 -71.828270 275.000000 15 47.80 1.20 60.00 614.40 1651 11.038574 2977 1519 798 5377 OK
S6 2020 04 19 00 03 09 45.409393 -71.828163 275.500000 15 47.80 1.20 60.00 614.40 1887 3.001031 635 371 203 1234 OK
S1 2020 04 19 00 03 12 45.409367 -71.827965 275.500000 15 47.80 1.20 60.00 614.40 2456 0.339247 46 34 17 109 UE
S2 2020 04 19 00 03 14 45.409359 -71.827835 277.200010 15 47.80 1.20 60.00 614.40 2639 0.156576 28 20 13 57 UE
S3 2020 04 19 00 03 17 45.409359 -71.827690 278.100010 15 47.90 1.20 60.00 614.40 2108 0.091336 25 15 11 43 UE
S4 2020 04 19 00 03 19 45.409340 -71.827461 278.500000 14 47.90 1.20 60.00 614.40 4211 0.352295 451 163 114 685 OK
S5 2020 04 19 00 03 22 45.409340 -71.827309 279.100010 15 47.90 1.20 60.00 614.40 1631 0.495822 221 106 78 350 UE
S6 2020 04 19 00 03 24 45.409363 -71.827087 279.299990 15 47.90 1.20 60.00 614.40 1712 0.326199 113 60 44 187 UE
S1 2020 04 19 00 03 26 45.409386 -71.826958 279.399990 15 47.90 1.20 60.00 614.40 2267 0.365343 88 55 40 158 UE
S2 2020 04 19 00 03 29 45.409454 -71.826866 279.299990 15 47.90 1.20 60.00 614.40 1764 0.456679 219 97 63 363 UE
S3 2020 04 19 00 03 31 45.409527 -71.826866 279.299990 15 47.90 1.20 60.00 614.40 1987 12.630424 2998 1774 1173 5650 OK
S4 2020 04 19 00 03 34 45.409649 -71.826920 279.200010 15 47.90 1.20 60.00 614.40 1719 0.769830 375 198 180 520 OK
S5 2020 04 19 00 03 36 45.409744 -71.826958 279.200010 15 47.90 1.20 60.00 614.40 2684 0.287055 246 101 78 375 UE
S6 2020 04 19 00 03 39 45.409897 -71.827019 279.200010 15 47.90 1.20 60.00 614.40 2097 0.091336 31 18 15 48 UE
S1 2020 04 19 00 03 41 45.410000 -71.827049 279.100010 15 47.90 1.20 60.00 614.40 1692 0.039144 21 11 10 34 UE
S2 2020 04 19 00 03 44 45.410110 -71.827049 279.200010 15 47.90 1.20 60.00 614.40 1633 0.052192 29 14 11 47 UE
S3 2020 04 19 00 03 46 45.410282 -71.827034 278.799990 15 47.90 1.20 60.00 614.40 2383 0.548014 415 174 133 642 OK
S4 2020 04 19 00 03 49 45.410397 -71.827019 278.600010 15 47.90 1.20 60.00 614.40 2764 0.026096 17 10 10 22 UE
S5 2020 04 19 00 03 51 45.410564 -71.827003 278.100010 15 47.80 1.20 60.00 614.40 2163 0.143528 48 28 24 70 UE
S6 2020 04 19 00 03 53 45.410671 -71.826981 278.100010 15 47.90 1.20 60.00 614.40 3619 0.052192 16 11 10 24 UE
S1 2020 04 19 00 03 56 45.410809 -71.826958 277.600010 15 47.80 1.20 60.00 614.40 1957 1.122124 353 201 159 616 OK
S2 2020 04 19 00 03 58 45.410870 -71.826965 277.600010 15 47.90 1.20 60.00 614.40 1621 0.117432 57 28 22 90 UE
S3 2020 04 19 00 04 01 45.410938 -71.827034 277.600010 15 47.80 1.20 60.00 614.40 2305 0.378391 126 75 65 202 UE
S4 2020 04 19 00 04 03 45.410965 -71.827118 276.000000 15 47.90 1.20 60.00 614.40 1981 0.339247 130 73 64 219 UE
S5 2020 04 19 00 04 06 45.410973 -71.827232 275.500000 15 47.80 1.20 60.00 614.40 2749 0.208767 52 34 28 85 UE
S6 2020 04 19 00 04 08 45.410976 -71.827446 274.600010 20 47.90 1.20 60.00 614.40 6320 0.039144 9 7 7 11 UE
S1 2020 04 19 00 04 11 45.410984 -71.827606 273.799990 20 47.80 1.20 60.00 614.40 1635 0.000000 2 1 1 3 UE
S2 2020 04 19 00 04 13 45.410995 -71.827858 272.700010 20 47.80 1.20 60.00 614.40 2945 0.052192 19 12 11 25 UE
S3 2020 04 19 00 04 15 45.411007 -71.828018 272.000000 20 47.80 1.20 60.00 614.40 2833 0.156576 51 32 29 74 UE
S4 2020 04 19 00 04 18 45.411018 -71.828239 271.700010 20 47.80 1.20 60.00 614.40 1625 2.818359 1108 554 407 1907 OK
S5 2020 04 19 00 04 20 45.411030 -71.828392 271.399990 20 47.80 1.20 60.00 614.40 1728 0.274007 146 67 50 220 UE
S6 2020 04 19 00 04 23 45.411041 -71.828590 270.799990 20 47.80 1.20 60.00 614.40 2225 0.117432 35 21 17 56 UE
S1 2020 04 19 00 04 25 45.411049 -71.828735 270.200010 20 47.80 1.20 60.00 614.40 2418 0.117432 32 20 16 54 UE
S2 2020 04 19 00 04 28 45.411064 -71.828949 270.200010 20 47.80 1.20 60.00 614.40 1656 0.208767 100 47 34 156 UE
S3 2020 04 19 00 04 30 45.411076 -71.829109 269.500000 20 47.80 1.20 60.00 614.40 1923 5.336616 1279 744 477 2318 OK
S4 2020 04 19 00 04 33 45.411087 -71.829277 269.399990 20 47.80 1.20 60.00 614.40 1912 0.978597 289 164 123 509 OK
S5 2020 04 19 00 04 35 45.411106 -71.829521 269.200010 20 47.80 1.30 60.00 614.40 1637 0.378391 170 81 59 263 UE
S6 2020 04 19 00 04 38 45.411129 -71.829674 268.500000 20 47.80 1.20 60.00 614.40 1879 0.234863 69 39 28 116 UE
S1 2020 04 19 00 04 40 45.411144 -71.829887 267.899990 20 47.80 1.20 60.00 614.40 2225 0.117432 35 21 17 60 UE
S2 2020 04 19 00 04 42 45.411152 -71.830032 267.500000 20 47.80 1.20 60.00 614.40 1653 0.156576 68 35 28 102 UE
S3 2020 04 19 00 04 45 45.411167 -71.830246 266.299990 20 47.80 1.20 60.00 614.40 1671 0.587158 225 117 91 353 UE
S4 2020 04 19 00 04 47 45.411175 -71.830391 265.899990 20 47.80 1.20 60.00 614.40 1621 0.169623 84 42 35 127 UE
S5 2020 04 19 00 04 50 45.411194 -71.830627 265.899990 20 47.80 1.20 60.00 614.40 1753 0.534966 263 118 81 416 UE
S6 2020 04 19 00 04 52 45.411205 -71.830772 265.299990 20 47.90 1.30 60.00 614.40 1651 0.600206 201 103 70 341 UE
S1 2020 04 19 00 04 55 45.411224 -71.831017 264.899990 20 47.80 1.20 60.00 614.40 1937 0.013048 7 4 3 12 UE
S2 2020 04 19 00 04 57 45.411243 -71.831184 264.000000 20 47.80 1.20 60.00 614.40 2877 0.156576 129 50 34 196 UE
S3 2020 04 19 00 05 00 45.411259 -71.831360 263.500000 20 47.80 1.20 60.00 614.40 1794 0.287055 130 70 63 186 UE
S4 2020 04 19 00 05 02 45.411282 -71.831635 262.799990 20 47.80 1.20 60.00 614.40 1885 0.169623 63 35 29 106 UE
S5 2020 04 19 00 05 04 45.411289 -71.831802 263.399990 20 47.80 1.20 60.00 614.40 2421 0.482775 164 98 88 225 UE
S6 2020 04 19 00 05 07 45.411304 -71.832047 262.899990 20 47.80 1.20 60.00 614.40 4824 0.104384 24 18 17 31 UE
S1 2020 04 19 00 05 09 45.411316 -71.832199 262.299990 20 47.80 1.20 60.00 614.40 1970 0.013048 11 6 6 18 UE
S2 2020 04 19 00 05 12 45.411335 -71.832443 261.399990 15 47.80 1.20 60.00 614.40 1726 0.065240 46 22 20 65 UE
S3 2020 04 19 00 05 14 45.411350 -71.832603 260.600010 15 47.80 1.20 60.00 614.40 1676 3.953532 1583 825 662 2725 OK
S4 2020 04 19 00 05 17 45.411377 -71.832848 260.600010 15 47.80 1.20 60.00 614.40 1730 0.287055 136 61 40 232 UE
S5 2020 04 19 00 05 19 45.411388 -71.833000 258.700010 15 47.90 1.30 60.00 614.40 2582 0.130480 44 27 24 59 UE
S6 2020 04 19 00 05 22 45.411400 -71.833153 258.399990 15 47.80 1.20 60.00 614.40 5412 0.091336 17 14 13 22 UE
S1 2020 04 19 00 05 24 45.411415 -71.833382 257.700010 15 47.80 1.30 60.00 614.40 3166 0.026096 7 5 4 10 UE
S2 2020 04 19 00 05 27 45.411430 -71.833549 256.700010 15 47.80 1.20 60.00 614.40 2077 0.130480 41 24 19 63 UE
S3 2020 04 19 00 05 29 45.411449 -71.833794 255.899990 14 47.80 1.30 60.00 614.40 2213 0.443631 132 79 64 202 UE
S4 2020 04 19 00 05 31 45.411461 -71.833939 255.700000 15 47.80 1.20 60.00 614.40 2345 5.036513 675 488 225 1500 OK
S5 2020 04 19 00 05 34 45.411476 -71.834167 255.300000 15 47.80 1.20 60.00 614.40 1621 0.117432 60 30 25 86 UE
S6 2020 04 19 00 05 36 45.411484 -71.834320 254.800000 15 47.80 1.20 60.00 614.40 3290 0.052192 15 10 9 21 UE
S1 2020 04 19 00 05 39 45.411503 -71.834557 253.300000 15 47.90 1.30 60.00 614.40 2047 0.795925 280 160 137 475 OK
S2 2020 04 19 00 05 41 45.411518 -71.834709 251.399990 15 47.80 1.20 60.00 614.40 2127 0.091336 73 32 26 108 UE
S3 2020 04 19 00 05 44 45.411545 -71.834946 249.899990 14 47.80 1.20 60.00 614.40 3198 0.287055 300 121 97 458 UE
S4 2020 04 19 00 05 46 45.411556 -71.835114 248.200000 15 47.80 1.20 60.00 614.40 2260 0.026096 16 9 9 19 UE
S5 2020 04 19 00 05 49 45.411572 -71.835289 247.100010 14 47.80 1.20 60.00 614.40 2791 0.195719 186 77 62 276 UE
S6 2020 04 19 00 05 51 45.411594 -71.835564 245.899990 15 47.90 1.30 60.00 614.40 1909 0.117432 43 24 20 68 UE
S1 2020 04 19 00 05 54 45.411613 -71.835754 244.899990 15 47.80 1.20 60.00 614.40 2152 1.670139 562 327 281 975 OK
S2 2020 04 19 00 05 56 45.411636 -71.836014 243.600010 15 47.80 1.20 60.00 614.40 2125 0.091336 70 31 26 105 UE
S3 2020 04 19 00 05 58 45.411652 -71.836174 242.800000 15 47.90 1.30 60.00 614.40 2708 0.587158 494 202 155 768 OK
S4 2020 04 19 00 06 01 45.411674 -71.836403 242.000000 14 47.80 1.20 60.00 614.40 1670 0.430583 249 119 100 462 OK
S5 2020 04 19 00 06 03 45.411690 -71.836525 241.800000 15 47.90 1.30 60.00 614.40 1620 0.352295 142 70 51 225 UE
S6 2020 04 19 00 06 06 45.411697 -71.836716 241.800000 15 47.90 1.20 60.00 614.40 1764 0.613254 176 96 64 304 UE
S1 2020 04 19 00 06 08 45.411682 -71.836845 240.500000 15 47.90 1.20 60.00 614.40 1866 0.052192 18 10 8 30 UE
S2 2020 04 19 00 06 11 45.411659 -71.836990 239.899990 15 47.90 1.20 60.00 614.40 1666 0.117432 58 27 19 96 UE
S3 2020 04 19 00 06 13 45.411598 -71.837227 239.399990 14 47.80 1.20 60.00 614.40 1746 4.123155 1184 641 425 2120 OK
S4 2020 04 19 00 06 16 45.411560 -71.837379 238.700000 15 47.90 1.30 60.00 614.40 1623 0.052192 26 13 10 43 UE
S5 2020 04 19 00 06 18 45.411491 -71.837608 238.000000 15 47.90 1.20 60.00 614.40 1731 0.104384 47 25 21 66 UE
S6 2020 04 19 00 06 20 45.411449 -71.837776 237.300000 15 47.90 1.20 60.00 614.40 2068 0.078288 18 11 7 27 UE
S1 2020 04 19 00 06 23 45.411373 -71.838043 236.700000 15 47.90 1.20 60.00 614.40 1637 0.065240 18 9 4 32 UE
S2 2020 04 19 00 06 25 45.411331 -71.838203 236.200000 15 47.90 1.20 60.00 614.40 1752 0.195719 92 41 27 146 UE
S3 2020 04 19 00 06 28 45.411266 -71.838394 235.700000 15 47.90 1.20 60.00 614.40 1661 2.557400 558 287 103 1024 OK
S4 2020 04 19 00 06 30 45.411228 -71.838509 235.399990 15 47.90 1.20 60.00 614.40 1982 0.104384 56 23 13 81 UE
S5 2020 04 19 00 06 33 45.411160 -71.838715 235.000000 15 47.90 1.20 60.00 614.40 2504 0.130480 41 25 22 59 UE
S6 2020 04 19 00 06 35 45.411114 -71.838860 234.200000 15 47.90 1.30 60.00 614.40 6320 0.039144 9 7 7 11 UE
S1 2020 04 19 00 06 38 45.411068 -71.838997 233.500000 15 47.90 1.20 60.00 614.40 4380 0.000000 3 2 2 5 UE
S2 2020 04 19 00 06 40 45.410995 -71.839233 231.300000 15 47.90 1.20 60.00 614.40 2648 0.156576 34 23 17 60 UE
S3 2020 04 19 00 06 43 45.410946 -71.839394 229.700000 15 47.90 1.20 60.00 614.40 2098 0.117432 55 31 29 73 UE
S4 2020 04 19 00 06 45 45.410866 -71.839531 228.300000 15 47.90 1.20 60.00 614.40 1621 0.065240 32 16 13 47 UE
S5 2020 04 19 00 06 47 45.410786 -71.839546 228.000000 15 47.90 1.20 60.00 614.40 3576 0.182671 42 30 26 67 UE
S6 2020 04 19 00 06 50 45.410660 -71.839478 229.399990 15 47.90 1.20 60.00 614.40 4094 0.039144 9 7 6 11 UE
S1 2020 04 19 00 06 52 45.410576 -71.839424 230.300000 15 47.90 1.20 60.00 614.40 1635 0.000000 2 1 1 4 UE
S2 2020 04 19 00 06 55 45.410454 -71.839355 230.300000 15 47.90 1.20 60.00 614.40 4053 0.182671 41 30 27 60 UE
S3 2020 04 19 00 06 57 45.410362 -71.839294 233.100010 15 47.90 1.20 60.00 614.40 1734 0.065240 30 16 13 48 UE
S4 2020 04 19 00 07 00 45.410263 -71.839241 234.100010 15 47.90 1.20 60.00 614.40 2319 0.091336 22 14 10 42 UE
S5 2020 04 19 00 07 02 45.410110 -71.839149 235.200000 15 47.90 1.20 60.00 614.40 3277 2.361681 1890 643 300 2819 OK
S6 2020 04 19 00 07 05 45.410007 -71.839073 235.899990 15 47.90 1.20 60.00 614.40 1721 0.978597 353 151 66 579 UE
S1 2020 04 19 00 07 07 45.409866 -71.838936 236.700000 15 47.90 1.20 60.00 614.40 1630 0.260959 67 33 13 118 UE
S2 2020 04 19 00 07 09 45.409786 -71.838806 237.500000 15 47.90 1.20 60.00 614.40 1666 0.026096 15 7 5 23 UE
S3 2020 04 19 00 07 12 45.409691 -71.838593 238.899990 15 47.90 1.20 60.00 614.40 1663 0.065240 34 16 12 50 UE
S4 2020 04 19 00 07 14 45.409649 -71.838440 240.500000 15 47.90 1.20 60.00 614.40 1777 0.026096 13 7 6 19 UE
S5 2020 04 19 00 07 17 45.409618 -71.838203 242.300000 15 47.90 1.20 60.00 614.40 5471 0.287055 587 184 106 817 OK
S6 2020 04 19 00 07 19 45.409622 -71.838043 244.100010 15 48.00 1.30 60.00 614.40 1621 0.182671 59 28 15 95 UE
S1 2020 04 19 00 07 22 45.409664 -71.837807 244.100010 15 48.00 1.20 60.00 614.40 1623 1.944146 468 225 74 842 UE
S2 2020 04 19 00 07 24 45.409714 -71.837654 246.399990 15 48.00 1.30 60.00 614.40 3252 0.104384 88 30 14 153 UE
S3 2020 04 19 00 07 27 45.409771 -71.837494 247.000000 15 48.00 1.20 60.00 614.40 4860 0.574110 853 267 136 1228 OK
S4 2020 04 19 00 07 29 45.409847 -71.837257 247.800000 15 48.00 1.20 60.00 614.40 1624 0.234863 98 49 37 162 UE
S5 2020 04 19 00 07 32 45.409885 -71.837112 247.899990 15 48.00 1.20 60.00 614.40 1633 0.117432 59 30 25 85 UE
S6 2020 04 19 00 07 34 45.409950 -71.836906 248.700000 15 47.90 1.20 60.00 614.40 4467 0.052192 10 8 7 14 UE
S1 2020 04 19 00 07 36 45.410000 -71.836754 249.300000 15 48.00 1.20 60.00 614.40 1815 0.026096 11 6 5 20 UE
S2 2020 04 19 00 07 39 45.410072 -71.836555 249.899990 15 48.00 1.20 60.00 614.40 1625 9.185763 3075 1525 962 5447 OK
S3 2020 04 19 00 07 41 45.410110 -71.836433 250.399990 15 48.00 1.20 60.00 614.40 2198 4.840793 1125 696 494 2049 OK
S4 2020 04 19 00 07 44 45.410175 -71.836243 250.399990 15 48.00 1.20 60.00 614.40 2722 0.182671 42 28 22 88 UE
S5 2020 04 19 00 07 46 45.410217 -71.836113 251.899990 15 48.00 1.30 60.00 614.40 2533 0.091336 33 20 18 44 UE
S6 2020 04 19 00 07 49 45.410259 -71.835991 252.500000 15 48.00 1.20 60.00 614.40 7406 0.026096 7 6 6 9 UE
S1 2020 04 19 00 07 51 45.410328 -71.835793 253.200000 15 48.00 1.20 60.00 614.40 1635 0.000000 2 1 1 3 UE
S2 2020 04 19 00 07 54 45.410370 -71.835663 253.600010 15 48.00 1.20 60.00 614.40 3499 0.026096 5 4 3 8 UE
S3 2020 04 19 00 07 56 45.410431 -71.835457 254.000000 15 47.90 1.20 60.00 614.40 1620 0.026096 18 9 8 26 UE
S4 2020 04 19 00 07 58 45.410477 -71.835320 254.100010 14 48.00 1.30 60.00 614.40 1725 0.078288 42 19 13 66 UE
S5 2020 04 19 00 08 01 45.410526 -71.835129 254.300000 15 48.00 1.20 60.00 614.40 2092 6.210829 1584 948 691 2827 OK
S6 2020 04 19 00 08 03 45.410553 -71.835014 254.300000 15 48.00 1.30 60.00 614.40 1687 1.213460 379 199 133 644 OK
S1 2020 04 19 00 08 06 45.410522 -71.834877 254.800000 15 48.00 1.20 60.00 614.40 2289 3.940484 889 561 402 1604 OK
S2 2020 04 19 00 08 08 45.410461 -71.834824 255.700000 15 48.00 1.20 60.00 614.40 1859 0.156576 87 38 26 137 UE
S3 2020 04 19 00 08 11 45.410339 -71.834747 255.700000 15 47.90 1.20 60.00 614.40 1800 0.287055 143 63 42 227 UE
S4 2020 04 19 00 08 13 45.410255 -71.834679 258.299990 15 48.00 1.20 60.00 614.40 2274 0.026096 10 6 5 14 UE
