S3,2020,2,19,11,12,49,0,0,0,0,31.5,25.2,60,614.4,2061,3.679524,705,439,248,1472,OK,,,,,,
S4,2020,2,19,11,12,52,0,0,0,0,31.5,25.2,60,50.4,1628,333.86871,10440,5243,3807,18705,OK,,,,,,
S5,2020,2,19,11,12,53,0,0,0,0,31.5,25.2,60,614.4,2849,3.157606,401,322,185,925,OK,,,,,,
S6,2020,2,19,11,12,55,0,0,0,0,31.5,25.2,60,614.4,2145,3.535997,656,419,242,1323,OK,,,,,,
S1,2020,2,19,11,12,58,0,0,0,0,31.5,25.2,60,614.4,0,0,0,0,0,0,UE,,,,,,
S2,2020,2,19,11,13,0,0,0,0,0,31.5,25.2,60,614.4,2132,7.815728,1463,930,538,3046,OK,,,,,,
S3,2020,2,19,11,13,3,0,0,0,0,31.5,25.2,60,614.4,2060,3.679524,707,440,249,1476,OK,,,,,,
S4,2020,2,19,11,13,5,0,0,0,0,31.5,25.2,60,50.4,1628,333.86871,10439,5243,3807,18701,OK,,,,,,
S5,2020,2,19,11,13,7,0,0,0,0,31.5,25.2,60,614.4,2417,1.657091,271,188,111,569,OK,,,,,,
S6,2020,2,19,11,13,9,0,0,0,0,31.4,25.1,60,614.4,2140,3.509901,654,417,241,1317,OK,,,,,,
S1,2020,2,19,11,13,11,0,0,0,0,31.5,25.2,60,614.4,0,0,0,0,0,0,UE,,,,,,
S2,2020,2,19,11,13,14,0,0,0,0,31.5,25.2,60,614.4,2142,7.541721,1411,899,523,2943,OK,,,,,,
S3,2020,2,19,11,13,16,0,0,0,0,31.5,25.2,60,614.4,2084,3.627333,689,432,246,1446,OK,,,,,,
S4,2020,2,19,11,13,18,0,0,0,0,31.5,25.2,60,50.4,1628,333.86871,10439,5243,3807,18699,OK,,,,,,
S5,2020,2,19,11,13,20,0,0,0,0,31.5,25.2,60,614.4,2611,3.014078,443,327,192,972,OK,,,,,,
S6,2020,2,19,11,13,22,0,0,0,0,31.5,25.2,60,614.4,2154,3.366374,623,399,231,1259,OK,,,,,,
S1,2020,2,19,11,13,24,0,0,0,0,31.5,25.2,60,614.4,0,0,0,0,0,0,UE,,,,,,
S2,2020,2,19,11,13,27,0,0,0,0,31.5,25.2,60,614.4,2147,7.202473,1344,858,499,2806,OK,,,,,,
S3,2020,2,19,11,13,29,0,0,0,0,31.5,25.2,60,614.4,2064,3.601237,692,431,245,1447,OK,,,,,,
S4,2020,2,19,11,13,32,0,0,0,0,31.5,25.2,60,50.4,1629,334.34589,10440,5246,3810,18702,OK,,,,,,
