wavelength,relativeIntensity
542.0,0.61559999
542.5,0.606999993
543.0,0.598399997
543.5,0.5898
544.0,0.581200004
544.5,0.572600007
545.0,0.56400001
545.5,0.55570001
546.0,0.54740001
546.5,0.539100009
547.0,0.530800009
547.5,0.522500008
548.0,0.514200008
548.5,0.505900007
549.0,0.497600007
549.5,0.489300007
550.0,0.481000006
550.5,0.473100007
551.0,0.465200007
551.5,0.457300007
552.0,0.449400008
552.5,0.441500008
553.0,0.433600008
553.5,0.425700009
554.0,0.417800009
554.5,0.40990001
555.0,0.40200001
555.5,0.394680008
556.0,0.387360007
556.5,0.380040005
557.0,0.372720003
557.5,0.365400001
558.0,0.35808
558.5,0.350759998
559.0,0.343439996
559.5,0.336119995
560.0,0.328799993
560.5,0.322309995
561.0,0.315819997
561.5,0.309329998
562.0,0.30284
562.5,0.296350002
563.0,0.289860004
563.5,0.283370006
564.0,0.276880008
564.5,0.27039001
565.0,0.263900012
565.5,0.25827001
566.0,0.252640009
566.5,0.247010008
567.0,0.241380006
567.5,0.235750005
568.0,0.230120003
568.5,0.224490002
569.0,0.21886
569.5,0.213229999
570.0,0.207599998
570.5,0.202859998
571.0,0.198119998
571.5,0.193379998
572.0,0.188639998
572.5,0.183899999
573.0,0.179159999
573.5,0.174419999
574.0,0.169679999
574.5,0.16494
575.0,0.1602
575.5,0.1563
576.0,0.1524
576.5,0.148500001
577.0,0.144600001
577.5,0.140700001
578.0,0.136800002
578.5,0.132900002
579.0,0.129000002
579.5,0.125100002
580.0,0.121200003
580.5,0.118070003
581.0,0.114940003
581.5,0.111810002
582.0,0.108680002
582.5,0.105550002
583.0,0.102420002
583.5,0.099290002
584.0,0.096160002
584.5,0.093030002
585.0,0.089900002
585.5,0.087460002
586.0,0.085020001
586.5,0.082580001
587.0,0.080140001
587.5,0.0777
588.0,0.07526
588.5,0.07282
589.0,0.070379999
589.5,0.067939999
590.0,0.065499999
590.5,0.063639999
591.0,0.061779999
591.5,0.059919999
592.0,0.058059999
592.5,0.0562
593.0,0.05434
593.5,0.05248
594.0,0.05062
594.5,0.04876
595.0,0.0469
595.5,0.045525
596.0,0.04415
596.5,0.042775
597.0,0.0414
597.5,0.040025
598.0,0.038649999
598.5,0.037274999
599.0,0.035899999
599.5,0.034524999
600.0,0.033149999
600.5,0.032146999
601.0,0.031143999
601.5,0.030140999
602.0,0.029137999
602.5,0.028134999
603.0,0.027131999
603.5,0.026128999
604.0,0.025125999
604.5,0.024122999
605.0,0.023119999
605.5,0.022400999
606.0,0.021681999
606.5,0.020963
607.0,0.020244
607.5,0.019525
608.0,0.018806
608.5,0.018087
609.0,0.017368
609.5,0.016649001
610.0,0.015930001
610.5,0.015425001
611.0,0.014920001
611.5,0.014415
612.0,0.01391
612.5,0.013405
613.0,0.0129
613.5,0.012395
614.0,0.01189
614.5,0.011385
615.0,0.01088
615.5,0.010529
616.0,0.010178
616.5,0.009827
617.0,0.009476
617.5,0.009125
618.0,0.008774
618.5,0.008423
619.0,0.008072
619.5,0.007721
620.0,0.00737
620.5,0.00713
621.0,0.00689
621.5,0.00665
622.0,0.00641
622.5,0.00617
623.0,0.00593
623.5,0.00569
624.0,0.00545
624.5,0.00521
625.0,0.00497
625.5,0.0048065
626.0,0.004643
626.5,0.0044795
627.0,0.004316
627.5,0.0041525
628.0,0.003989
628.5,0.0038255
629.0,0.003662
629.5,0.0034985
630.0,0.003335
630.5,0.003225
631.0,0.003115
631.5,0.003005
632.0,0.002895
632.5,0.002785
633.0,0.002675
633.5,0.002565
634.0,0.002455
634.5,0.002345
635.0,0.002235
635.5,0.0021612
636.0,0.0020874
636.5,0.0020136
637.0,0.0019398
637.5,0.001866
638.0,0.0017922
638.5,0.0017184
639.0,0.0016446
639.5,0.0015708
640.0,0.001497
640.5,0.0014478
641.0,0.0013986
641.5,0.0013494
642.0,0.0013002
642.5,0.001251
643.0,0.0012018
643.5,0.0011526
644.0,0.0011034
644.5,0.0010542
645.0,0.001005
645.5,0.0009722
646.0,0.0009394
646.5,0.0009066
647.0,0.0008738
647.5,0.000841
648.0,0.0008082
648.5,0.0007754
649.0,0.0007426
649.5,0.0007098
650.0,0.000677
650.5,0.0006552
651.0,0.0006334
651.5,0.0006116
652.0,0.0005898
652.5,0.000568
653.0,0.0005462
653.5,0.0005244
654.0,0.0005026
654.5,0.0004808
655.0,0.000459
655.5,0.00044439
656.0,0.00042978
656.5,0.00041517
657.0,0.00040056
657.5,0.00038595
658.0,0.00037134
658.5,0.00035673
659.0,0.00034212
659.5,0.00032751
660.0,0.0003129
660.5,0.00030307
661.0,0.00029324
661.5,0.00028341
662.0,0.00027358
662.5,0.00026375
663.0,0.00025392
663.5,0.00024409
664.0,0.00023426
664.5,0.00022443
665.0,0.0002146
665.5,0.00020794
666.0,0.00020128
666.5,0.00019462
667.0,0.00018796
667.5,0.0001813
668.0,0.00017464
668.5,0.00016798
669.0,0.00016132
669.5,0.00015466
670.0,0.000148
670.5,0.00014346
671.0,0.00013892
671.5,0.00013438
672.0,0.00012984
672.5,0.0001253
673.0,0.00012076
673.5,0.00011622
674.0,0.00011168
674.5,0.00010714
675.0,0.0001026
675.5,9.95E-05
676.0,9.64E-05
676.5,9.33E-05
677.0,9.02E-05
677.5,8.71E-05
678.0,8.39E-05
678.5,8.08E-05
679.0,7.77E-05
679.5,7.46E-05
680.0,7.15E-05
680.5,6.94E-05
681.0,6.72E-05
681.5,6.51E-05
682.0,6.29E-05
682.5,6.08E-05
683.0,5.87E-05
683.5,5.65E-05
684.0,5.44E-05
684.5,5.22E-05
685.0,5.01E-05
685.5,4.86E-05
686.0,4.71E-05
686.5,4.57E-05
687.0,4.42E-05
687.5,4.27E-05
688.0,4.12E-05
688.5,3.98E-05
689.0,3.83E-05
689.5,3.68E-05
690.0,3.53E-05
690.5,3.43E-05
691.0,3.33E-05
691.5,3.22E-05
692.0,3.12E-05
692.5,3.02E-05
693.0,2.91E-05
693.5,2.81E-05
694.0,2.71E-05
694.5,2.60E-05
695.0,2.50E-05
695.5,2.43E-05
696.0,2.36E-05
696.5,2.28E-05
697.0,2.21E-05
697.5,2.14E-05
698.0,2.07E-05
698.5,2.00E-05
699.0,1.92E-05
699.5,1.85E-05
700.0,1.78E-05
700.5,1.73E-05
701.0,1.68E-05
701.5,1.63E-05
702.0,1.58E-05
702.5,1.53E-05
703.0,1.48E-05
703.5,1.43E-05
704.0,1.37E-05
704.5,1.32E-05
705.0,1.27E-05
705.5,1.24E-05
706.0,1.20E-05
706.5,1.17E-05
707.0,1.13E-05
707.5,1.09E-05
708.0,1.06E-05
708.5,1.02E-05
709.0,9.86E-06
709.5,9.50E-06
710.0,9.14E-06
710.5,8.89E-06
711.0,8.63E-06
711.5,8.38E-06
712.0,8.12E-06
712.5,7.87E-06
