Lambda,Intensity
405.50,1.7722E-005
406.00,1.1651E-005
406.50,1.8778E-005
407.00,5.8304E-005
407.50,8.7788E-005
408.00,8.9311E-005
408.50,7.9994E-005
409.00,6.6610E-005
409.50,7.2255E-005
410.00,1.0429E-004
410.50,1.2567E-004
411.00,1.4622E-004
411.50,1.5215E-004
412.00,1.5715E-004
412.50,1.7177E-004
413.00,1.6459E-004
413.50,1.8794E-004
414.00,1.9164E-004
414.50,2.0060E-004
415.00,2.2287E-004
415.50,2.3716E-004
416.00,1.9970E-004
416.50,1.8950E-004
417.00,1.9076E-004
417.50,2.0638E-004
418.00,2.4132E-004
418.50,2.6313E-004
419.00,2.8419E-004
419.50,3.2125E-004
420.00,3.2271E-004
420.50,3.1602E-004
421.00,3.2773E-004
421.50,3.4431E-004
422.00,3.6705E-004
422.50,3.9780E-004
423.00,4.2861E-004
423.50,4.6880E-004
424.00,5.1106E-004
424.50,5.4977E-004
425.00,6.1410E-004
425.50,6.7059E-004
426.00,6.9874E-004
426.50,6.9031E-004
427.00,6.7159E-004
427.50,6.6728E-004
428.00,6.9149E-004
428.50,7.5559E-004
429.00,8.1685E-004
429.50,8.7718E-004
430.00,9.1289E-004
430.50,9.4112E-004
431.00,9.5035E-004
431.50,9.8145E-004
432.00,1.0254E-003
432.50,1.0834E-003
433.00,1.1362E-003
433.50,1.1727E-003
434.00,1.1883E-003
434.50,1.2313E-003
435.00,1.2929E-003
435.50,1.3639E-003
436.00,1.4540E-003
436.50,1.5247E-003
437.00,1.5558E-003
437.50,1.6088E-003
438.00,1.6554E-003
438.50,1.7279E-003
439.00,1.7847E-003
439.50,1.8433E-003
440.00,1.8999E-003
440.50,1.9560E-003
441.00,2.0090E-003
441.50,2.0565E-003
442.00,2.1084E-003
442.50,2.1513E-003
443.00,2.1651E-003
443.50,2.1392E-003
444.00,2.0813E-003
444.50,2.0359E-003
445.00,1.9870E-003
445.50,1.9800E-003
446.00,1.9486E-003
446.50,1.8930E-003
447.00,1.8355E-003
447.50,1.7847E-003
448.00,1.7517E-003
448.50,1.7189E-003
449.00,1.6445E-003
449.50,1.5681E-003
450.00,1.4918E-003
450.50,1.4210E-003
451.00,1.3737E-003
451.50,1.3314E-003
452.00,1.2975E-003
452.50,1.2827E-003
453.00,1.2635E-003
453.50,1.2245E-003
454.00,1.1772E-003
454.50,1.0976E-003
455.00,1.0163E-003
455.50,9.7674E-004
456.00,9.5733E-004
456.50,9.7074E-004
457.00,9.7518E-004
457.50,9.6128E-004
458.00,9.4554E-004
458.50,9.1651E-004
459.00,8.7552E-004
459.50,8.4539E-004
460.00,8.0998E-004
460.50,7.7087E-004
461.00,7.5186E-004
461.50,7.4719E-004
462.00,7.6618E-004
462.50,7.6535E-004
463.00,7.3594E-004
463.50,7.0175E-004
464.00,6.8595E-004
464.50,6.9624E-004
465.00,6.8750E-004
465.50,6.7134E-004
466.00,6.3693E-004
466.50,6.1955E-004
467.00,5.9931E-004
467.50,5.8375E-004
468.00,5.8087E-004
468.50,5.9238E-004
469.00,6.2383E-004
469.50,6.1718E-004
470.00,5.9834E-004
470.50,5.5422E-004
471.00,5.3042E-004
471.50,5.3218E-004
472.00,5.4670E-004
472.50,5.6414E-004
473.00,5.7877E-004
473.50,5.9687E-004
474.00,6.1221E-004
474.50,6.0452E-004
475.00,5.9362E-004
475.50,5.8376E-004
476.00,6.0450E-004
476.50,6.3156E-004
477.00,6.5991E-004
477.50,6.7207E-004
478.00,6.6362E-004
478.50,6.5075E-004
479.00,6.2096E-004
479.50,6.1036E-004
480.00,6.1569E-004
480.50,6.3283E-004
481.00,6.6000E-004
481.50,6.8177E-004
482.00,7.1294E-004
482.50,7.3070E-004
483.00,7.4622E-004
483.50,7.5259E-004
484.00,7.5243E-004
484.50,7.6575E-004
485.00,7.7948E-004
485.50,7.9139E-004
486.00,8.0808E-004
486.50,8.1827E-004
487.00,8.5041E-004
487.50,8.8087E-004
488.00,9.0843E-004
488.50,9.2184E-004
489.00,9.3416E-004
489.50,9.5425E-004
490.00,9.7436E-004
490.50,9.9119E-004
491.00,1.0074E-003
491.50,1.0159E-003
492.00,1.0437E-003
492.50,1.0749E-003
493.00,1.1233E-003
493.50,1.1576E-003
494.00,1.1748E-003
494.50,1.1866E-003
495.00,1.2118E-003
495.50,1.2508E-003
496.00,1.2922E-003
496.50,1.3203E-003
497.00,1.3377E-003
497.50,1.3525E-003
498.00,1.3775E-003
498.50,1.4053E-003
499.00,1.4379E-003
499.50,1.4637E-003
500.00,1.4845E-003
500.50,1.4994E-003
501.00,1.5112E-003
501.50,1.5374E-003
502.00,1.5741E-003
502.50,1.6158E-003
503.00,1.6494E-003
503.50,1.6726E-003
504.00,1.7072E-003
504.50,1.7332E-003
505.00,1.7470E-003
505.50,1.7543E-003
506.00,1.7460E-003
506.50,1.7648E-003
507.00,1.7702E-003
507.50,1.7856E-003
508.00,1.8129E-003
508.50,1.8412E-003
509.00,1.8844E-003
509.50,1.9127E-003
510.00,1.9236E-003
510.50,1.9286E-003
511.00,1.9380E-003
511.50,1.9622E-003
512.00,2.0072E-003
512.50,2.0452E-003
513.00,2.0714E-003
513.50,2.0758E-003
514.00,2.0931E-003
514.50,2.1069E-003
515.00,2.1216E-003
515.50,2.1294E-003
516.00,2.1347E-003
516.50,2.1621E-003
517.00,2.1893E-003
517.50,2.2234E-003
518.00,2.2484E-003
518.50,2.2671E-003
519.00,2.2911E-003
519.50,2.3041E-003
520.00,2.3083E-003
520.50,2.3113E-003
521.00,2.3197E-003
521.50,2.3430E-003
522.00,2.3761E-003
522.50,2.4023E-003
523.00,2.4200E-003
523.50,2.4327E-003
524.00,2.4475E-003
524.50,2.4736E-003
525.00,2.4929E-003
525.50,2.5092E-003
526.00,2.5269E-003
526.50,2.5521E-003
527.00,2.5764E-003
527.50,2.5832E-003
528.00,2.5824E-003
528.50,2.6046E-003
529.00,2.6270E-003
529.50,2.6487E-003
530.00,2.6553E-003
530.50,2.6482E-003
531.00,2.6571E-003
531.50,2.6739E-003
532.00,2.7013E-003
532.50,2.7337E-003
533.00,2.7556E-003
533.50,2.7851E-003
534.00,2.7978E-003
534.50,2.8124E-003
535.00,2.8186E-003
535.50,2.8480E-003
536.00,2.8780E-003
536.50,2.9046E-003
537.00,2.9240E-003
537.50,2.9353E-003
538.00,2.9531E-003
538.50,2.9786E-003
539.00,3.0030E-003
539.50,3.0183E-003
540.00,3.0330E-003
540.50,3.0485E-003
541.00,3.0815E-003
541.50,3.1132E-003
542.00,3.1247E-003
542.50,3.1485E-003
543.00,3.1696E-003
543.50,3.2071E-003
544.00,3.2152E-003
544.50,3.2233E-003
545.00,3.2377E-003
545.50,3.2552E-003
546.00,3.2865E-003
546.50,3.3063E-003
547.00,3.3259E-003
547.50,3.3417E-003
548.00,3.3488E-003
548.50,3.3624E-003
549.00,3.3777E-003
549.50,3.3976E-003
550.00,3.4393E-003
550.50,3.4820E-003
551.00,3.5179E-003
551.50,3.5316E-003
552.00,3.5440E-003
552.50,3.5534E-003
553.00,3.5772E-003
553.50,3.6124E-003
554.00,3.6461E-003
554.50,3.6735E-003
555.00,3.6720E-003
555.50,3.6837E-003
556.00,3.7220E-003
556.50,3.7688E-003
557.00,3.8091E-003
557.50,3.8147E-003
558.00,3.8120E-003
558.50,3.8162E-003
559.00,3.8635E-003
559.50,3.9048E-003
560.00,3.9557E-003
560.50,3.9709E-003
561.00,4.0058E-003
561.50,4.0470E-003
562.00,4.0727E-003
562.50,4.1019E-003
563.00,4.1188E-003
563.50,4.1546E-003
564.00,4.1928E-003
564.50,4.2332E-003
565.00,4.2595E-003
565.50,4.2979E-003
566.00,4.3297E-003
566.50,4.3566E-003
567.00,4.3769E-003
567.50,4.3964E-003
568.00,4.4236E-003
568.50,4.4413E-003
569.00,4.4483E-003
569.50,4.4659E-003
570.00,4.5024E-003
570.50,4.5561E-003
571.00,4.5744E-003
571.50,4.5888E-003
572.00,4.5964E-003
572.50,4.6417E-003
573.00,4.6912E-003
573.50,4.7226E-003
574.00,4.7393E-003
574.50,4.7481E-003
575.00,4.7767E-003
575.50,4.8235E-003
576.00,4.8893E-003
576.50,4.9467E-003
577.00,4.9903E-003
577.50,5.0001E-003
578.00,5.0229E-003
578.50,5.0478E-003
579.00,5.0704E-003
579.50,5.0904E-003
580.00,5.1279E-003
580.50,5.1621E-003
581.00,5.1898E-003
581.50,5.2067E-003
582.00,5.2440E-003
582.50,5.2876E-003
583.00,5.3096E-003
583.50,5.3385E-003
584.00,5.3884E-003
584.50,5.4322E-003
585.00,5.4781E-003
585.50,5.5044E-003
586.00,5.5441E-003
586.50,5.5579E-003
587.00,5.5695E-003
587.50,5.5683E-003
588.00,5.5771E-003
588.50,5.5946E-003
589.00,5.6100E-003
589.50,5.6371E-003
590.00,5.6553E-003
590.50,5.6802E-003
591.00,5.7172E-003
591.50,5.7606E-003
592.00,5.8183E-003
592.50,5.8547E-003
593.00,5.8836E-003
593.50,5.9165E-003
594.00,5.9419E-003
594.50,5.9724E-003
595.00,5.9817E-003
595.50,5.9882E-003
596.00,6.0060E-003
596.50,6.0411E-003
597.00,6.0802E-003
597.50,6.0994E-003
598.00,6.1088E-003
598.50,6.1109E-003
599.00,6.1338E-003
599.50,6.1273E-003
600.00,6.1224E-003
600.50,6.1368E-003
601.00,6.1627E-003
601.50,6.1830E-003
602.00,6.1819E-003
602.50,6.1995E-003
603.00,6.2022E-003
603.50,6.2002E-003
604.00,6.1793E-003
604.50,6.1720E-003
605.00,6.1877E-003
605.50,6.1893E-003
606.00,6.1910E-003
606.50,6.1768E-003
607.00,6.1896E-003
607.50,6.2196E-003
608.00,6.2448E-003
608.50,6.2516E-003
609.00,6.2451E-003
609.50,6.2402E-003
610.00,6.2434E-003
610.50,6.2338E-003
611.00,6.2392E-003
611.50,6.2488E-003
612.00,6.2605E-003
612.50,6.2549E-003
613.00,6.2430E-003
613.50,6.2186E-003
614.00,6.1906E-003
614.50,6.1579E-003
615.00,6.1245E-003
615.50,6.0875E-003
616.00,6.0511E-003
616.50,6.0616E-003
617.00,6.0532E-003
617.50,6.0366E-003
618.00,5.9701E-003
618.50,5.9162E-003
619.00,5.8913E-003
619.50,5.8898E-003
620.00,5.8814E-003
620.50,5.8740E-003
621.00,5.8333E-003
621.50,5.8317E-003
622.00,5.8248E-003
622.50,5.8483E-003
623.00,5.8331E-003
623.50,5.7966E-003
624.00,5.7235E-003
624.50,5.6800E-003
625.00,5.6711E-003
625.50,5.6806E-003
626.00,5.6324E-003
626.50,5.5625E-003
627.00,5.4795E-003
627.50,5.4540E-003
628.00,5.4409E-003
628.50,5.4501E-003
629.00,5.4234E-003
629.50,5.3814E-003
630.00,5.3577E-003
630.50,5.3460E-003
631.00,5.3331E-003
631.50,5.2651E-003
632.00,5.1933E-003
632.50,5.1367E-003
633.00,5.1281E-003
633.50,5.1393E-003
634.00,5.1547E-003
634.50,5.1381E-003
635.00,5.0900E-003
635.50,5.0316E-003
636.00,4.9604E-003
636.50,4.8972E-003
637.00,4.8582E-003
637.50,4.8232E-003
638.00,4.7979E-003
638.50,4.7722E-003
639.00,4.7531E-003
639.50,4.6950E-003
640.00,4.6312E-003
640.50,4.5858E-003
641.00,4.5782E-003
641.50,4.5654E-003
642.00,4.5117E-003
642.50,4.4795E-003
643.00,4.4304E-003
643.50,4.3736E-003
644.00,4.2939E-003
644.50,4.2275E-003
645.00,4.1903E-003
645.50,4.1713E-003
646.00,4.1316E-003
646.50,4.0899E-003
647.00,4.0544E-003
647.50,4.0276E-003
648.00,4.0159E-003
648.50,3.9881E-003
649.00,3.9739E-003
649.50,3.9613E-003
650.00,3.9324E-003
650.50,3.8843E-003
651.00,3.7877E-003
651.50,3.7069E-003
652.00,3.6321E-003
652.50,3.5762E-003
653.00,3.5429E-003
653.50,3.5132E-003
654.00,3.5227E-003
654.50,3.4967E-003
655.00,3.4687E-003
655.50,3.4165E-003
656.00,3.3566E-003
656.50,3.3152E-003
657.00,3.2641E-003
657.50,3.2446E-003
658.00,3.2214E-003
658.50,3.1949E-003
659.00,3.1447E-003
659.50,3.0745E-003
660.00,3.0297E-003
660.50,2.9798E-003
661.00,2.9439E-003
661.50,2.8863E-003
662.00,2.8738E-003
662.50,2.8893E-003
663.00,2.8637E-003
663.50,2.7882E-003
664.00,2.7031E-003
664.50,2.6922E-003
665.00,2.6939E-003
665.50,2.6671E-003
666.00,2.6420E-003
666.50,2.6140E-003
667.00,2.5921E-003
667.50,2.5444E-003
668.00,2.4964E-003
668.50,2.4749E-003
669.00,2.4478E-003
669.50,2.4140E-003
670.00,2.3262E-003
670.50,2.2649E-003
671.00,2.2447E-003
671.50,2.2711E-003
672.00,2.2869E-003
672.50,2.2907E-003
673.00,2.2660E-003
673.50,2.2121E-003
674.00,2.1453E-003
674.50,2.1073E-003
675.00,2.0614E-003
675.50,2.0321E-003
676.00,1.9903E-003
676.50,1.9654E-003
677.00,1.9100E-003
677.50,1.8643E-003
678.00,1.8281E-003
678.50,1.8005E-003
679.00,1.7746E-003
679.50,1.7756E-003
680.00,1.7402E-003
680.50,1.7172E-003
681.00,1.6906E-003
681.50,1.6866E-003
682.00,1.6467E-003
682.50,1.6196E-003
683.00,1.6034E-003
683.50,1.5753E-003
684.00,1.5535E-003
684.50,1.5639E-003
685.00,1.5973E-003
685.50,1.5721E-003
686.00,1.5240E-003
686.50,1.4484E-003
687.00,1.4465E-003
687.50,1.4398E-003
688.00,1.4450E-003
688.50,1.3933E-003
689.00,1.3721E-003
689.50,1.3635E-003
690.00,1.3548E-003
690.50,1.3239E-003
691.00,1.2780E-003
691.50,1.2408E-003
692.00,1.2216E-003
692.50,1.2372E-003
693.00,1.1987E-003
693.50,1.1439E-003
694.00,1.0871E-003
694.50,1.1061E-003
695.00,1.1155E-003
695.50,1.1035E-003
696.00,1.0562E-003
696.50,1.0258E-003
697.00,1.0422E-003
697.50,1.0849E-003
698.00,1.0707E-003
698.50,1.0249E-003
699.00,9.4419E-004
699.50,9.3060E-004
700.00,9.2791E-004
700.50,9.4377E-004
701.00,9.3531E-004
701.50,9.1776E-004
702.00,9.0731E-004
702.50,8.6431E-004
703.00,8.1619E-004
703.50,7.9675E-004
704.00,7.9506E-004
704.50,7.9480E-004
705.00,7.7510E-004
705.50,7.6077E-004
706.00,7.3498E-004
706.50,7.5167E-004
707.00,7.7833E-004
707.50,7.9261E-004
708.00,7.5152E-004
708.50,6.9208E-004
709.00,6.6931E-004
709.50,7.1692E-004
710.00,7.7094E-004
710.50,7.6704E-004
711.00,7.6756E-004
711.50,7.0198E-004
712.00,6.6183E-004
712.50,6.0762E-004
713.00,6.0109E-004
713.50,6.1817E-004
714.00,6.3974E-004
714.50,6.8488E-004
715.00,6.6512E-004
715.50,5.9136E-004
716.00,5.3501E-004
716.50,5.1745E-004
717.00,5.2517E-004
717.50,5.1910E-004
718.00,5.1978E-004
718.50,5.5573E-004
719.00,6.0191E-004
719.50,6.1300E-004
720.00,5.8612E-004
720.50,5.7920E-004
721.00,6.0520E-004
721.50,5.6862E-004
722.00,5.2294E-004
722.50,4.6263E-004
723.00,4.7126E-004
723.50,4.6221E-004
724.00,4.6083E-004
724.50,4.1962E-004
725.00,4.0137E-004
725.50,4.1587E-004
726.00,4.4918E-004
726.50,4.7888E-004
727.00,4.8019E-004
727.50,4.1792E-004
728.00,3.4021E-004
728.50,3.0296E-004
729.00,3.4677E-004
729.50,3.8269E-004
730.00,4.0880E-004
730.50,3.9713E-004
731.00,4.1733E-004
731.50,3.8824E-004
732.00,3.7711E-004
732.50,3.1005E-004
733.00,2.9937E-004
733.50,2.5429E-004
734.00,2.5210E-004
734.50,2.5181E-004
735.00,2.6559E-004
735.50,2.7054E-004
736.00,2.7616E-004
736.50,3.0836E-004
737.00,2.9342E-004
737.50,2.7317E-004
738.00,2.7736E-004
738.50,2.9038E-004
739.00,2.9009E-004
739.50,2.7893E-004
740.00,3.0024E-004
740.50,3.0409E-004
741.00,2.9044E-004
741.50,2.4430E-004
742.00,2.1883E-004
742.50,1.9245E-004
743.00,2.8916E-004
743.50,3.4941E-004
744.00,3.3769E-004
744.50,2.4055E-004
745.00,1.9575E-004
745.50,2.5619E-004
746.00,2.9386E-004
746.50,3.0681E-004
747.00,3.0105E-004
747.50,3.0022E-004
748.00,2.3329E-004
748.50,2.0073E-004
749.00,2.3883E-004
749.50,2.8753E-004
750.00,2.6415E-004
750.50,2.1939E-004
751.00,2.2003E-004
751.50,2.5788E-004
752.00,2.6275E-004
752.50,2.4242E-004
753.00,2.4273E-004
753.50,2.9963E-004
754.00,2.9591E-004
754.50,2.6569E-004
755.00,2.0791E-004
755.50,2.0651E-004
756.00,1.9890E-004
756.50,2.3520E-004
757.00,1.6252E-004
757.50,8.1012E-005
758.00,2.5913E-005
758.50,3.8053E-005
759.00,8.2161E-005
759.50,1.1166E-004
760.00,1.7658E-004
760.50,1.4562E-004
761.00,7.9233E-005
761.50,5.5923E-005
762.00,1.2154E-004
762.50,1.8676E-004
